2.51380,0.53510,0.60450,0.0000,0.0000,0.0000
0.53510,2.51380,0.60450,0.0000,0.0000,0.0000
0.60450,0.60450,2.42750,0.0000,0.0000,0.0000
0.00000,0.00000,0.00000,0.6335,0.0000,0.0000
0.00000,0.00000,0.00000,0.0000,0.6335,0.0000
0.00000,0.00000,0.00000,0.0000,0.0000,1.0011
