1.70820,1.52180,1.52180,0.0000,0.0000,0.0000
1.52180,1.70820,1.52180,0.0000,0.0000,0.0000
1.52180,1.52180,1.70820,0.0000,0.0000,0.0000
0.00000,0.00000,0.00000,1.1982,0.0000,0.0000
0.00000,0.00000,0.00000,0.0000,1.1982,0.0000
0.00000,0.00000,0.00000,0.0000,0.0000,1.1982
