1.747,0.900,0.928,0.000,0.000,0.000
0.900,1.730,0.991,0.000,0.000,0.000
0.928,0.991,2.662,0.000,0.000,0.000
0.000,0.000,0.000,0.653,0.000,0.000
0.000,0.000,0.000,0.000,0.669,0.000
0.000,0.000,0.000,0.000,0.000,0.992
