0.000000000000000000e+00,nan,nan
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,6.794920133215823597e-08,1.081445127115938347e-08
3.000000000000000000e+00,5.672080762481693413e-07,9.027396909654082992e-08
4.000000000000000000e+00,6.919040317965743537e-07,1.101199468056367386e-07
5.000000000000000000e+00,1.239631116725801954e-06,1.972934198374376817e-07
6.000000000000000000e+00,1.464293125766326975e+00,2.330494891011933301e-01
7.000000000000000000e+00,1.611223202749373584e+00,2.564341371419179283e-01
8.000000000000000000e+00,1.690336488222037747e+00,2.690254075891326258e-01
9.000000000000000000e+00,1.945914961373333085e+00,3.097019849390405533e-01
1.000000000000000000e+01,1.999225595343625317e+00,3.181866358547753015e-01
1.100000000000000000e+01,2.115361491556366325e+00,3.366702378074403201e-01
1.200000000000000000e+01,2.294451347276869946e+00,3.651732736029728588e-01
1.300000000000000000e+01,2.715542235079786426e+00,4.321919698877617066e-01
1.400000000000000000e+01,2.814485112922489929e+00,4.479392179801655050e-01
1.500000000000000000e+01,2.883546288736180241e+00,4.589306454866527996e-01
1.600000000000000000e+01,2.923988967186692101e+00,4.653672976739278155e-01
1.700000000000000000e+01,2.970937693280924830e+00,4.728394195036924041e-01
1.800000000000000000e+01,3.098534487057225117e+00,4.931470799558678175e-01
1.900000000000000000e+01,3.191355211993661900e+00,5.079199571508749012e-01
2.000000000000000000e+01,3.303594473694882350e+00,5.257833904596089791e-01
2.100000000000000000e+01,3.423800651255902494e+00,5.449147978086273936e-01
2.200000000000000000e+01,3.520073942534286626e+00,5.602371680033080281e-01
2.300000000000000000e+01,3.743385085564753467e+00,5.957782402641080832e-01
2.400000000000000000e+01,3.823495376611239838e+00,6.085281890766868207e-01
2.500000000000000000e+01,3.862452195542649847e+00,6.147283593767566279e-01
2.600000000000000000e+01,3.937281619806534128e+00,6.266378321370744686e-01
2.700000000000000000e+01,3.996905584445899162e+00,6.361272808361657649e-01
2.800000000000000000e+01,4.001491277488045561e+00,6.368571165513254861e-01
2.900000000000000000e+01,4.252654288185678588e+00,6.768309512256963645e-01
3.000000000000000000e+01,4.451992485613426531e+00,7.085566106933506303e-01
3.100000000000000000e+01,4.515019856179358193e+00,7.185877282690033008e-01
3.200000000000000000e+01,4.718516145772976955e+00,7.509751686586875197e-01
3.300000000000000000e+01,4.731826604833878847e+00,7.530935940130523143e-01
3.400000000000000000e+01,4.826655221335285795e+00,7.681860370758168965e-01
3.500000000000000000e+01,4.845310471168847499e+00,7.711551123014425135e-01
3.600000000000000000e+01,4.904791932880429250e+00,7.806218809551720428e-01
3.700000000000000000e+01,4.922143415881463646e+00,7.833834552447617172e-01
3.800000000000000000e+01,4.972574561901794254e+00,7.914098214196865211e-01
3.900000000000000000e+01,4.984281748468999851e+00,7.932730780315563335e-01
4.000000000000000000e+01,5.026018871080778716e+00,7.999157474056534101e-01
4.100000000000000000e+01,5.130009344116134073e+00,8.164663452236946561e-01
4.200000000000000000e+01,5.149738429724572519e+00,8.196063267209607872e-01
4.300000000000000000e+01,5.310961795406701214e+00,8.452658223111838565e-01
4.400000000000000000e+01,5.407611922580912278e+00,8.606481678014198389e-01
4.500000000000000000e+01,5.409158557804717660e+00,8.608943224424485674e-01
4.600000000000000000e+01,5.589023565204074728e+00,8.895207274593165403e-01
4.700000000000000000e+01,5.659279655733181258e+00,9.007023315493355442e-01
