,C00,C11,C22,C33,C44,C55,C01,C02,C12
(omega^2)_29,-0.18762346501049704,-0.16182407276343452,9.606802526666847e-05,0.1840948189143442,0.22093848573507696,0.16190894505131617,-0.38625298773900796,-0.2843751341908119,-0.3046755090247902
(omega^2)_30,-0.2440464094554438,-0.2259499439961824,-0.33491433065501564,-0.8612753070280744,-0.8845803632848012,-1.03523363867847,0.27714803141757266,0.23821876922848895,0.2854030701262114
(omega^2)_31,0.2288278850487096,0.10453052203576026,0.10850721635139464,0.35678788486455143,0.40639577648879116,0.38587864308554937,-0.1362485608568775,-0.22419839311740594,-0.26122843186883865
(omega^2)_32,-0.30728541445293867,-0.3281843486826159,-0.010795230502262831,-0.34270846576281216,-0.34460077132611877,-0.24229574882834576,0.001103013532444741,0.05778359424290003,0.018739716714576186
(omega^2)_33,0.33759856361479157,0.3598047906517413,0.17159677867873005,0.006093244055283109,0.047561976706707976,-0.007167363060517851,0.8354927263936155,0.7745082822578658,0.7850812380700142
(omega^2)_34,-0.18770193055148626,-0.20206306914937755,-0.2551684275826603,0.45504110038168744,0.3853396086825316,0.49311023587019864,-0.5833481720073205,-0.5908068393027444,-0.5174287059632205
(omega^2)_35,-0.24119432562698973,-0.10371169121673698,0.06686127808842998,-0.3600853630370789,-0.4048802800684673,-0.4352537598186554,-0.0042951473271147355,-0.01076929527112834,-0.04173769995094345
(omega^2)_36,0.7415289569442902,0.6292224450489312,0.44639546872500613,1.0186335946341174,1.0962136228464643,1.1270050169693901,0.0052132328413484474,0.0852301584773481,0.06337015509468223
(omega^2)_37,-0.04297004338932878,0.02407895836988197,0.030103918854961997,-0.35016381543399366,-0.3434727204739272,-0.3676234074172695,0.2874947964365446,0.31582379661801757,0.3199213785621984
(omega^2)_38,-0.24119410632179825,-0.3336274481437733,-0.30731344510748043,0.31987340197050074,0.22421610945921078,0.2758137100808824,-0.4770789361605311,-0.4181706908215649,-0.48299332616782853
(omega^2)_39,-0.07794754045267963,-0.02201548464070123,-0.282857568355103,-0.10135797769085507,0.04544498485893554,-0.11266672301064032,0.06280865609772886,-0.055350166651481444,0.04438142562248344
(omega^2)_40,-0.18401993357394641,-0.19373260759779626,-0.17925544388117695,-0.5944157294454084,-0.6636408557283265,-0.4284150157692693,0.18952242041972073,0.22402498064015203,0.1675211956655459
(omega^2)_41,0.7558483718774817,0.7048630086052392,0.8807013188705903,1.069528584688529,1.0718827922524534,0.8946113410860898,0.04176867963218044,0.07132320009623941,0.09955139101014115
(omega^2)_42,-0.4804350879060186,-0.5029163536056371,-0.4231170089660472,-0.8844747476160175,-0.8714470453308074,-0.9049096620314225,-0.10344751433543117,-0.14025611015430717,-0.11520074323375475
(omega^2)_43,0.007587626008802015,0.29118990228637315,0.13575006627559846,0.039126555948996423,0.02239179394410129,-0.025189719976852827,-0.23920503922068334,-0.1714885720193225,-0.1880970609087599
(omega^2)_44,0.46767113710593355,0.24865504558265106,0.3723866747732375,0.8305703642376328,0.831284485793713,0.7765050004459846,0.21246815153786178,0.15844483153588446,0.1491039237140364
(omega^2)_45,-0.2851685349393561,-0.29167080347435026,-0.053334425142207806,-0.16102627641911893,-0.3008663918922993,-0.051155040657079945,-0.08084731674856005,-0.12829015481240358,-0.15599096952241992
(omega^2)_46,-0.1352771717192619,-0.13707389682075632,-0.404730034281249,-0.6523978037701501,-0.47622852554824213,-0.5667216123724527,0.059707112832211834,0.04421654727090192,0.019243828482854552
(omega^2)_47,0.15041284573133315,0.01412068404322872,0.1774541154336961,-0.19327372120867442,-0.2058031736548132,-0.050912369830160176,0.06455743988753365,0.22127794790833588,0.277441912062574
(omega^2)_48,0.28952876841426267,0.38642827334819985,0.3052413662208018,0.847981138263733,0.8170961914054395,0.7304404335077167,0.14569318156984487,0.0893410016143417,0.06197729020473934
(omega^2)_49,-0.3441134887929933,-0.28330970312642517,-0.30783952829861566,-0.461530687108875,-0.5143765885316408,-0.5586473209729621,-0.1496246221078494,-0.11099939234493464,-0.09791177827719486
(omega^2)_50,0.18798029784716783,0.2151532984450434,0.2622406135362648,0.30306651462070866,0.36944347126353366,0.35796672056485285,0.2910678372424477,0.21679369553713915,0.2671983050582232
(omega^2)_51,0.02050067723014347,0.07216452248587538,0.008703436828811376,0.4261626402216451,0.41658901206200183,0.4749548567790117,-0.2663204320355126,-0.2289614836175376,-0.23689517143263372
(omega^2)_52,-0.5355322788504612,-0.672952299176858,-0.676622214072882,-0.8496233310813575,-0.8107375689074395,-0.8258281861516292,-0.039946527374560864,-0.026420727247092893,-0.06726946092486485
(omega^2)_53,-0.7661415770191143,-0.5477521219611314,-0.8852053492033825,-0.7002467914717743,-0.6829626014339839,-0.6031969459125295,-0.34710037949900713,-0.5679819645770727,-0.50689989778497
(omega^2)_54,1.3451588918520156,1.3320197733886416,1.3155944179693266,1.5491546211504017,1.435406986568999,1.3256410142915258,0.394045276984335,0.43241379659377044,0.3845931309902418
(omega^2)_55,-1.0439908195463434,-1.0834971322216942,-0.6622940921876737,-1.4450331565256018,-1.4985226620492678,-1.2589070843473398,-0.3024272220390178,-0.2462920017628289,-0.23662150709131505
(omega^2)_56,0.6501675301968347,0.4145209986437583,0.343273680770528,0.4223596977747761,0.510940564315451,0.21852824536124965,0.6020470861489651,0.6193905890794559,0.6412101634424616
(omega^2)_57,-0.8016481580417978,-0.4457831449306371,-0.5693123975516479,-0.5489623868633094,-0.6545224997050701,-0.5231715178349321,-0.3688161943077519,-0.2685268148782741,-0.39301679135438927
(omega^2)_58,0.6236253420537663,0.42997060908367896,0.5685081335358773,0.7422103462745431,0.8586314415553581,0.7851393234790943,0.15070096136077646,-0.046913200320668036,0.09706793721924697
(omega^2)_59,0.009292583738963208,0.011134166343954022,0.03858700035628489,0.1940737693961922,0.2305419617490558,0.08052319953717516,-0.16638129090480885,-0.03483196918946671,-0.034480567014786995
(omega^2)_60,0.10061033733938418,0.16872169093520922,0.16325429689980378,0.038971791399517175,0.03856508195242221,-0.08141522139631728,0.1396764646049562,0.07666400826482736,0.09512773474894498
(omega^2)_61,-0.4000207471363775,-0.2868229259061608,-0.19520309830296106,0.18932924959748149,0.13593110582163076,0.40147555464965773,-0.3192809057612688,0.013134851379349957,-0.12121240632645636
(omega^2)_62,-0.1778989299150105,-0.30779333648177404,-0.06493230219369699,-1.3197747298129174,-1.2708428832288268,-1.3960414237141032,-0.2722493632948684,-0.4848281289782492,-0.41840751056011855
(omega^2)_63,0.18939807726155788,0.15464993320389267,-0.1250583601735642,-0.2250752264824638,-0.23337581521916304,-0.1760510961301494,0.7465710683923863,0.651464430212537,0.6302070217278886
(omega^2)_64,0.4495209270354881,0.41227853417467,0.48185478190622033,0.7355758750592154,0.687633736746736,0.6259392419694493,0.40088012220591485,0.3653751403496461,0.330312987878593
(omega^2)_65,-0.07559704555341137,-0.2845810019377081,-0.23929044670118357,-0.013912524253093084,-0.05651078007707255,0.06259834302674638,-1.1000334488139076,-0.9841323261293513,-0.9135050020152596
(omega^2)_66,-0.046250791796141166,0.2954855386256894,0.28487354470350423,-0.15317578540317384,0.0667870638356316,-0.05968757044265138,0.6533586917681546,0.6352195906693422,0.6457172136355209
(omega^2)_67,-0.24016902336475277,-0.11630423731404295,-0.7152302659090449,-0.021344007570842427,-0.1751283629870068,-0.2512868888482158,-0.22325395959424402,-0.26229162109397297,-0.31207927693042664
(omega^2)_68,-0.251735889535576,-0.3250499346967045,-0.1287177200651975,0.022106367997122445,0.12182383609306015,0.3169604971542033,-0.1904586568904541,-0.14658656992464586,-0.03852527822004808
(omega^2)_69,-0.46002170785917007,-0.7467146563801046,-0.7525254983911397,-1.0103283518324384,-0.9723363610634262,-1.0214819833509228,-0.9569829774642669,-0.9749872289691918,-1.0060258690179913
(omega^2)_70,0.994251354439782,1.1804113396585136,1.2162229458262648,2.630723557447352,2.528063093527447,2.384118906464369,1.1145078206158743,1.2158039451604146,1.0642172223131707
(omega^2)_71,-0.07487142372916214,-0.4236757201835195,0.11985761046713726,-0.9789477493141205,-1.1128521082305092,-0.899639802408468,-0.008810226484970637,0.011155534170567215,0.09463784671644027
(omega^2)_72,0.5866498305044072,1.0594713480387632,0.5277354959340036,0.5466295915161574,0.5430516733084128,0.6275103678025261,0.5438995233479292,0.40188843710459804,0.5138671769067603
(omega^2)_73,0.5235431153241161,0.12116162840412938,0.3009778761947287,0.45176773739178966,0.48006245236427636,0.6713671681172738,0.05381369898569986,0.06739107840762161,-0.06379215289745535
(omega^2)_74,-1.3115641889453256,-1.2173820375513118,-1.1873424023546333,-1.7244356739760875,-1.618332080135528,-1.97756107668016,-1.2210293247293806,-1.0036681475805487,-1.0571401564385798
(omega^2)_75,0.7112935108945339,0.5104987759458336,0.6224655176333855,0.7238520255386545,0.8174475884793573,0.8751659259311263,0.9342403994912085,0.6998914387170779,0.7364373247570867
(omega^2)_76,-0.19643899029175702,0.14919718391856227,-0.11409817774094067,-0.16148660847313556,-0.453136068408605,-0.34489053950536624,-0.18951301337489676,-0.21043615842707883,-0.21654363990771197
(omega^2)_77,-1.2096215006634705,-1.2780615444122025,-1.5136712581706238,-0.8780824646843411,-0.5892426608467566,-0.7461454031870812,-1.1645782557684041,-1.0789027775382785,-1.029386859892413
(omega^2)_78,0.955678002770019,1.160346792714931,1.258339401726515,0.09015831500489276,0.05838365257671431,0.41495480556429465,1.2405824178617286,1.133632567409343,1.117739772383941
(omega^2)_79,-0.23065827983484505,-0.45513482881949324,-0.16666230482678632,-0.32669980260045467,-0.3847146783864993,-0.5591481076776549,-0.7046356338100522,-0.6222601819864226,-0.4948538622464723
(omega^2)_80,0.37034802483629636,0.3714536671116403,0.1376581364067882,1.1885494398832561,1.3974648491451394,0.7756684931483826,0.2537073263886668,0.35464451019575555,0.2730833468382479
(omega^2)_81,-0.5650592962762664,-0.5511033019532517,-0.317834989424016,-1.229969603128369,-1.6589852121362694,-1.112175514332688,-0.06762763253878848,-0.15952379731313854,-0.23072932291670778
(omega^2)_82,0.37438308562971884,0.5404886647162911,0.39224295325849196,0.7553835364021454,0.9204210106474678,0.9606294856875213,0.14423328045328665,-0.05616344691478294,0.07761562256238536
(omega^2)_83,-0.19142729774224876,-0.4609875270060705,-0.5896108521011131,-0.82045842899908,-0.7602153445274306,-0.980682521684912,-0.06963375272442193,0.26155588278924613,0.16381887239548354
(omega^2)_84,0.4466357594693729,0.5086993428303186,0.6779641672937077,0.7062283738338918,0.5761963251319374,0.7714259037078584,1.1169194729202663,0.6978375686792904,0.6148076478334943
(omega^2)_85,0.25625355157938523,0.13454915548634452,-0.06661385409778396,0.03422593816437522,0.22668579902016467,0.1884712724161071,-0.22151827931706342,0.22404570109654856,0.3623973981778265
(omega^2)_86,0.28027462118081914,0.3973574557901362,0.2265985772635242,0.7901892084318302,0.7388316036661078,0.7966252737809213,0.04771536710808504,-0.08626870091208955,-0.0613161462885905
(omega^2)_87,-0.09977333838758479,-0.23744638222356815,0.09697134994736686,-0.3049878723699986,-0.3252939564401369,-0.38104648650766093,-0.32752030727721493,-0.4824753280690187,-0.4680186676664818
(omega^2)_88,-0.9038497113576707,-0.8754438367844471,-0.8531996939649841,-1.8394009941488736,-1.7674326085464345,-1.8489907062971769,0.17360118735762872,0.0676876858324374,0.013134610071972651
(omega^2)_89,0.2855977885771084,0.5186006846163381,0.8817645664577959,2.5238199344736563,2.5051355809298794,2.1680722510337747,-0.2840783835945726,-0.12913444139889574,-0.20569234778494574
(omega^2)_90,0.7387001798506653,0.820218002948115,-0.059311969688012334,-0.1923143727886889,-0.14700631800380576,0.4456442642472572,-0.02523182778413577,-0.01827911878473909,0.20046949038060566
(omega^2)_91,-0.33458173719732826,-0.5042114633446378,0.06116531172542847,-0.23291062447990515,-0.43613560889339875,-0.5020630660358038,0.4107802231118026,0.5165027594060874,0.3430278257666731
(omega^2)_92,-0.9736383741923056,-0.7668273948731101,-0.7991046917510808,-0.2501872429310064,-0.1944343430230479,-0.20914364509946307,-0.836929104999108,-0.8563962626569367,-0.945206515615129
(omega^2)_93,0.9928458293220381,0.3674080625143148,0.6505091289865389,-0.13361228056685456,-0.057195724438434195,-0.11727608626146988,0.9671354636669224,0.828729235772816,0.9611197185923988
(omega^2)_94,0.17195535448463006,0.9441336885836892,0.5472792401695282,0.9961264552884459,0.986945582922309,1.1023676606597035,-0.17818125405648616,0.07447500491201725,0.0994471998336989
(omega^2)_95,-0.7388304346590662,-0.8728087997183176,-1.036680089038866,-1.1946867151181046,-1.3056867092709337,-1.464216746860729,-0.8685580700130608,-0.9896343766824536,-1.1118085509216185
(omega^2)_96,0.22078274129162395,0.09510986269393382,0.17739993962153558,0.5835466572369503,0.598067030775314,0.5854075730850293,-0.026589394214420567,-0.033179153536987804,0.043025190808221835
(omega^2)_97,-0.8030519734986894,-0.5748450844903573,-0.19489046577078964,-1.0723784506995244,-0.9624672106720028,-0.7022883989550611,0.12456757764921919,0.24064650409748622,0.3386041175654402
(omega^2)_98,0.7614888367914103,0.5347032573590444,0.5759841362150743,0.8047473817887405,0.8389128650748703,0.3784430189381334,0.26135427540430806,0.17924684707938177,0.11752431266309726
(omega^2)_99,-0.32852089293619,-0.3281398407434254,-0.3802415949450713,0.03620750333263817,-0.1757601364337626,0.22286207636292005,-0.21055353774547886,-0.5692599112848827,-0.6666569186468007
(omega^2)_100,0.9222287647057993,0.7964482371004687,0.6761085854903435,0.3085112878089181,0.3919243774697083,0.17605664117073047,0.2793360162737681,0.7276893666953055,0.7452502776210868
(omega^2)_101,-0.5354838205278243,-0.10310382232344378,-0.14894306537284907,0.080920388344565,0.14036270824970337,0.11700981415696149,0.04362900087031481,-0.054979750563486765,0.00024961085979708503
(omega^2)_102,0.3303292837082742,0.10185772597925237,-0.12864221919936525,0.3104382133446168,0.564270314647615,0.6376369552668303,-0.15953222007987902,-0.154872707195768,-0.22757438612358566
(omega^2)_103,-0.5041028498859439,-0.4778342565665142,-0.5410839468984798,-1.2237251242967526,-1.4413078416049747,-1.4902316984725232,-0.24216914868835812,-0.17141403188287194,-0.18999274510934808
(omega^2)_104,0.7074358834348577,0.4594984321303262,0.48546914631793237,1.2591909720655388,0.9555976545795578,0.8449080033330106,0.7362025516129069,0.7027984199655297,0.6023802317811028
(omega^2)_105,-0.7650704054417623,-0.4836915379069796,-0.3385488609338523,-0.7203133806394734,-0.6855131000261613,-0.32762991511926726,-0.5832329388393674,-0.885371138445478,-0.8325889815497655
(omega^2)_106,-0.06296265215740994,-0.2755330635255485,0.1458932344753938,-0.36535293415196507,-0.2853978392636557,-0.542132529646938,0.04327491980813916,0.2820005386948993,0.407431242008606
(omega^2)_107,-0.3344802639807863,-0.4972968682691353,-0.432554594093952,-0.13857933254844998,0.0015806534012046472,0.33820459662016117,-0.6331197831908791,-0.5153713561244835,-0.36930079038106606
(omega^2)_108,0.4605118490922513,0.3967984675067623,0.25771429608466845,-0.059797421078057626,0.03569517938847466,-0.2889668393963003,0.9793248163380688,0.6999477471761141,0.5114190572983291
(omega^2)_109,-0.010973221482369053,0.39694070618090055,0.04057885405000301,0.7510956163503281,0.7132734348165738,0.8437589984812428,-0.7110244428972152,-0.4798047905920353,-0.5363728508345805
(omega^2)_110,-0.5659763198493064,-0.6679769321047073,0.6250212388265323,0.125720140819956,0.26789645310428334,0.19771201686982812,0.7343218838696757,0.7599605410504547,1.0126326419700165
(omega^2)_111,0.7011286105372633,0.8562491546664608,-0.6195282410057212,-0.43323657149576245,-0.5409722795753651,-0.6842687230503446,0.2410076697877888,0.13298701629323137,-0.08896151200587896
(omega^2)_112,-0.8177404145114153,-0.8959709135913396,-1.1048811180646743,-2.3196142130556265,-2.480767377115268,-1.9026763122862924,-1.0130335489835431,-0.8833339333972011,-0.9302522396864309
(omega^2)_113,0.35346372545028065,0.4619944159143612,1.1021579131403705,2.28087094822633,2.2660906359078776,1.714285982988446,0.09796308710881968,0.1761204395220579,0.06952025753414875
(omega^2)_114,1.3290037316726848,1.1067148135251295,1.3196435640223219,1.3086434081779963,1.4936883158470975,1.6933107667238363,1.274183869345258,0.9893624134949421,1.1162556450873844
(omega^2)_115,-1.1033969636223857,-1.2137419027587781,-1.3819338059881396,-1.0141001029847427,-0.9526468212409643,-1.384881591787005,-0.8476789289319402,-0.8865870463426393,-0.8034364598726909
(omega^2)_116,0.1559370369343957,0.2509170591826602,0.3547922584550839,0.27951491443704,0.0848561825873653,0.4191887469663073,0.29557678153508044,0.5076335325234906,0.2865251597367085
(omega^2)_117,0.23723828259180085,-0.016503955033185067,0.36696916669094803,-0.819856346116222,-0.5519931072164653,-0.6224360212153235,-0.07101323550719058,-0.10304560911310312,0.045153401456661135
(omega^2)_118,1.1160810834046204,1.6268360227290224,0.5650075769166257,1.2742537490275747,1.1160669519398607,1.1543326561824192,0.8516300166591982,0.7120861829553111,0.7522392263469638
(omega^2)_119,-1.482845772689331,-1.918732936459565,-1.544223280063176,-2.2403540117122858,-2.2946921124542374,-2.300171091344765,-1.2103796484097453,-1.410064650726343,-1.3617381124705084
(omega^2)_120,0.09552156989695541,0.34672703342307526,0.7003223701233928,1.743645347775319,1.822162670307402,1.5571304997335882,0.2151020995753345,0.532469701173923,0.5434834224569332
(omega^2)_121,-0.14669916646868028,-0.18443010772629315,-0.6270895811906843,-1.0796540436619493,-1.2137529218765664,-0.7947419168040019,-0.43566599471239137,-0.3205181934836351,-0.3946579176912174
(omega^2)_122,0.6987879294629218,0.7770340013440359,0.9024364896731929,1.0786778635963201,1.2426419765607244,1.1540134928255026,0.4959664774493359,0.24975482892209602,0.31227525441314513
(omega^2)_123,-0.29637933302565567,-0.7487228135112557,-0.5431624001601821,-1.1767062865390518,-1.2622570635899095,-1.4138803288902388,0.05682336210760926,-0.06446419041501933,-0.15422023241443644
(omega^2)_124,0.24927128679292787,0.721855763814424,0.6366543427789766,1.0533577251529649,1.1165796340491254,1.2954189849438298,0.41051593688183124,0.6684113775167205,0.6436214954771671
(omega^2)_125,-0.5360211916286827,-0.7853393042703644,-0.6347397301595514,-0.4482761640850984,-0.4676933103731973,-0.3263391892069689,-1.0620027556509184,-0.9650297826442304,-1.0181964846962985
(omega^2)_126,-0.5028698794363046,-0.49318618675335735,-0.18417739329629132,-0.5287745585830513,-0.619154810090656,-0.9936478899305945,0.5194403913358919,0.2163278519494154,0.45792835338697996
(omega^2)_127,1.7152983021769004,1.6648681173697877,0.9901617464560347,1.5745551363983115,1.72593146302564,1.4356172930493383,0.8459504042814396,0.683191888889215,0.6145420457333136
(omega^2)_128,-1.2342264627220756,-0.6860084781143322,-0.7530348637975998,-0.7411596084122178,-0.9245500977453738,-0.7982215194920937,-0.6093660763104295,-0.3823838994090446,-0.2119009872000196
(omega^2)_129,0.15156915542913485,-0.03952804771395148,-0.34127353750304923,1.2043103027256885,1.0673299471965132,1.273496311999211,-0.5167093602691931,-0.49388538027280154,-0.7011626419081675
(omega^2)_130,0.7176178333147909,0.4937943922018931,1.1681060549688385,-0.20583318924110117,-0.23754190812790738,-0.5156801577509028,0.7477458555944267,0.6942888918608622,0.5332733707687418
(omega^2)_131,0.05492018546308679,-0.04562974559646232,-0.17441923241053847,0.623406650552869,0.8167544744143893,0.8368703057400925,0.04899555750206909,-0.0117442686415343,0.2765812446557987
(omega^2)_132,-2.151014198732688,-1.6689632496225408,-1.5950392230289792,-3.038474218614123,-3.112520640386958,-2.94696994911212,-1.0360668197550211,-0.8553311543538465,-1.1085920207576874
(omega^2)_133,0.46698373417571254,0.18701357403391622,0.5916628097669082,0.8453753045088425,1.0204656079717285,1.6612206462656463,0.026239186750031118,0.08515199584539075,0.24788594643599896
(omega^2)_134,0.2491665484331775,0.11325337727216185,-0.4314292194395155,-0.20649584982370503,-0.23521244309883715,-0.5305465934603446,-1.1361379011394699,-0.9780654216507543,-1.1036056359739308
(omega^2)_135,0.8548943210866403,1.0336654022163445,0.42141610453246336,0.6963904155326532,0.7819736008545464,0.7166581543400843,2.3403904635412167,1.934706556641057,1.9761732685610995
(omega^2)_136,-0.31894902331724856,-0.8783534198590663,0.0009442379561166378,0.6234595753822081,0.4601783174593695,0.16687537814117856,-0.3239413980702261,-0.3776866573310328,-0.17436648914078076
(omega^2)_137,0.5359891671692374,0.6609861525318316,0.7623225016179954,-0.06760160262902278,-0.3227144706714181,0.5414899149014981,-0.40821068035035085,-0.43384959958438174,-0.5922345607042919
(omega^2)_138,-1.2585373804692714,-0.9383609226865292,-1.2889641471091233,-1.4727601652598648,-1.5763099484651713,-2.137742909905276,-1.4990506331112392,-0.9493338421103499,-1.011307115868008
(omega^2)_139,0.43570596868469985,0.6886158598086782,0.43138238616663915,0.8790438957753427,1.228824966814936,0.8456219821407874,1.5757101635407291,1.3840200437047012,1.4674012481790126
(omega^2)_140,0.7228587857777626,0.811081801611915,1.1489424568497544,1.1512870496126695,1.3520084214800165,1.5958499598296263,0.263336774642971,-0.23093470765641205,-0.0844217984315262
