1,10,poly,pyramid,Ortho,"[0.2365016419247916, 0.20424452268935248, 0.8475908481003187]",7.041173642101013,4.774562145669951,5.265383894109196,5.105481616986538,1.860951719721147,1.7978148740246944,1.476834386719233,0.7212003886491909,1.5439257686116592,0.38269113223621015,"[3.2724925497110414e-06, 2.3454350590238192e-06, 2.192668031448097e-06, 1.965086997775514e-06, 1.8235500840963663e-06, 1.7723231313353447e-06, 1.6175249216590554e-06, 1.3849470319244925e-06, 1.29828148723713e-06, 1.1569199177290112e-06, 1.0363715582426395e-06, 9.918770339917394e-07, 9.276012630736362e-07, 9.263491410798373e-07, 8.55032826701344e-07, 7.984246102117733e-07, 7.358397615734499e-07, 5.66037527518315e-07, 5.531523442874172e-07, 5.511992259695881e-07, 5.469623375821856e-07, 5.135102133356368e-07, 5.025422519031834e-07, 4.99905399314315e-07, 4.979574015249536e-07, 4.621184712352641e-07, 4.4149169119707557e-07, 4.326715495725432e-07, 4.298175559283787e-07, 3.989626332037486e-07, 3.7286810462767125e-07, 3.3176649798951295e-07, 3.0990720301841944e-07, 2.848019845263731e-07, 2.734976422380036e-07, 2.679647118524433e-07, 2.387893450056379e-07, 2.3510659352550906e-07, 2.3388324443510139e-07, 2.207853930167154e-07, 2.016839103975148e-07, 1.948437663543479e-07, 1.6250319362246402e-07, 1.5623820887361346e-07, 1.522067222585041e-07, 1.3592278360816124e-07, 1.2841174037716634e-07, 1.2493507572769578e-07, 1.2134022250783618e-07, 1.1575454181293909e-07, 1.1562283274281578e-07, 1.1213588495901364e-07, 1.1108948615737794e-07, 1.0784596447853198e-07, 1.0644107369880619e-07, 9.970550608364261e-08, 9.766147586716891e-08, 9.484802173617628e-08, 9.458199016858903e-08, 9.40954136634844e-08, 8.945655591287313e-08, 8.353952285979558e-08, 8.139325712758124e-08, 8.011363404563245e-08, 7.631858888360166e-08, 6.837493324054567e-08, 6.187400655609159e-08, 6.009009665846823e-08, 5.955641471527581e-08, 5.954151989353257e-08, 5.920747907543994e-08, 5.914793300594142e-08, 5.88071004485196e-08, 5.547515964067942e-08, 5.2971961560830656e-08, 5.208780789417053e-08, 4.94291888231352e-08, 4.783829123704323e-08, 4.743543766340205e-08, 4.711297081649355e-08, 4.2708739068268124e-08, 4.1806791595651e-08, 4.117884181359684e-08, 3.9118794419432056e-08, 3.8108468141601743e-08, 3.56285473587684e-08, 3.55948572710127e-08, 3.472025050011797e-08, 3.245566903247524e-08, 3.208454322016047e-08, 3.172873821625493e-08, 3.024715844970317e-08, 2.9315488766758475e-08, 2.840471480763656e-08, 2.7689525910567224e-08, 2.5329159790962505e-08, 2.2918005025123893e-08, 2.224799919619237e-08, 2.1879762255286424e-08, 1.958403081867227e-08, 1.8291996761518742e-08, 1.5843895216165256e-08, 1.3419355798384814e-08, 1.0111719670311932e-08, 8.287626488119782e-09, 4.884650372918304e-09, 3.2314206785162643e-09, 0.0, 0.0, 0.0, 7.3742246492767886e-09, 8.657420523333006e-09, 9.738244116896045e-09, 1.4236169030727717e-08, 1.4391415038469465e-08, 1.904653301929215e-08, 1.9156315919432954e-08, 2.1842571473002618e-08, 2.2601090139197094e-08, 2.4047081147896654e-08, 2.583857226654703e-08, 2.5875755243332417e-08, 2.723686113613005e-08, 2.7422751882505532e-08, 2.891248222353689e-08, 2.8988970771134692e-08, 3.104220106187185e-08, 3.211146718233528e-08, 3.2985728961936415e-08, 3.331822417449939e-08, 3.349296307550777e-08, 3.732838215844233e-08, 4.184401394516852e-08, 4.186305826892933e-08, 4.213872923214325e-08, 4.27873093249689e-08, 4.704061587219717e-08, 4.814399517096969e-08, 4.962311834185696e-08, 5.010269517729064e-08, 5.146417026747177e-08, 5.64798344922727e-08, 5.96929501210233e-08, 6.159871705355032e-08, 6.232032386406864e-08, 6.311281150400342e-08, 6.466978301219617e-08, 6.797781465774763e-08, 6.962118338881189e-08, 7.32842696458812e-08, 7.772546076015151e-08, 7.908551199940561e-08, 7.98990344895997e-08, 8.039712877094418e-08, 8.75634170489342e-08, 9.108714403104875e-08, 9.262431855745753e-08, 9.401493375025105e-08, 9.539077118564191e-08, 1.0671491652877474e-07, 1.1314944155075166e-07, 1.1425339260345301e-07, 1.1473685332965098e-07, 1.2755520660006642e-07, 1.2760585953411248e-07, 1.437138634511805e-07, 1.488353407066103e-07, 1.660448523146823e-07, 1.7535341368447778e-07, 1.8643867071197133e-07, 1.8646314843452886e-07, 1.939862530619475e-07, 2.0968061842778152e-07, 2.1155539797980356e-07, 2.2476744711120327e-07, 2.4856403639839716e-07, 2.6186675019175774e-07, 2.629216281784913e-07, 2.934418933967745e-07, 3.1818412385966627e-07, 3.384338530116684e-07, 3.6998823650790584e-07, 3.753671635231158e-07, 3.947168796105834e-07, 4.5462199502205935e-07, 4.940278471365159e-07, 5.847923359645594e-07, 6.427870221288456e-07, 6.507058162242398e-07, 6.60082638258619e-07, 6.893080630215049e-07, 7.054959054984057e-07, 8.060755361822296e-07, 1.0825034031528407e-06, 1.1058259145153756e-06, 1.2817086550570255e-06, 1.3118658841692582e-06, 2.7217386305182256e-06, 0.0005236867018904924, 0.0005300706449439253, 0.0005328029404532994, 0.000539298013377491, 0.0008825054996882781, 0.0008932635815151157, 0.0009443207608696876, 0.0009607593256357219, 0.0010251078559656752, 0.0010375938804658411, 0.0010429527465238813, 0.001055656120986031, 0.0011117226452997558, 0.0011310753083712518, 0.0014722183985454512, 0.0014978465014811604, 0.001537685845539477, 0.0015644535944425132, 0.001591348922936457, 0.0017274895791854067, 0.0017485307582221265, 0.0018734509540225559, 0.002480950587564816, 0.0025912749143949822, 0.002835984691893325, 0.002840159870345971, 0.0028853529824831316, 0.002889600842191928, 0.0036836426603408337, 0.0037113126467477444, 0.0037477668219136778, 0.0037759184837157507, 0.0039039946745939567, 0.0039719546838761985, 0.003987521060442284, 0.004056935081886365, 0.004779140034256506, 0.004786175955196607, 0.006207594901316104, 0.006232938942885283, 0.006254223763763684, 0.006341440779348917, 0.006366175157507638, 0.0064769963436998035, 0.006578927346864481, 0.006619592623734876, 0.006719684207145806, 0.006734825255043058, 0.008510371971348211, 0.008658518936203652, 0.008731946153148339, 0.008883950239447574, 0.010503613837527483, 0.010728140617575675, 0.011155194249517938, 0.012834156370982102, 0.01305757096610649, 0.013552578490628107, 0.013788499242093365, 0.014071550187699542, 0.014316505104747008, 0.014341494701276967, 0.014618145332453989, 0.014714886706394783, 0.014872615273193055, 0.015842764683275893, 0.016118552570073316, 0.01617659789143281, 0.01645819708261078, 0.016505580016998773, 0.016792906068591473, 0.0208524036069543, 0.021215398349681915, 0.021627842597326943, 0.02221817305218894, 0.02260494285361932, 0.02268186565378894, 0.02283851200552797, 0.02307670732995546, 0.023173533860386022, 0.02357693440509155, 0.023713071914266644, 0.02463418219147052, 0.02669788422588666, 0.02726045272158693, 0.027814846287291445, 0.031149127790740378, 0.03164157152801814, 0.03169136598470845, 0.03219238208972623, 0.033527238377437034, 0.03411087427448292, 0.03514001933588608, 0.037441584444885184, 0.03807174028579706, 0.03822298918562754, 0.038734486022148316, 0.03905153780882714, 0.044424911172608446, 0.04519825172071616, 0.052491836120784896, 0.053321691648875874, 0.055915352673980255, 0.05649937661434555, 0.05688871667775226, 0.05783016571513141, 0.05883686242877055, 0.060993288572434565, 0.06205504833425531, 0.06415767289328882, 0.07486389899916907, 0.08046816435664676, 0.08186893911637749, 0.08810459347814606, 0.08963830176811183, 0.08979390509700544, 0.09102450932733464, 0.0913570206073676, 0.09258677964323164, 0.0926090469658471, 0.0941985129914765, 0.09422734237725225, 0.09692329933347012, 0.0974541438809903, 0.09816725386221573, 0.09861052200534687, 0.099876131060575, 0.10269761526100318, 0.10278457006387484, 0.10391870767153867, 0.10448535614551527, 0.10572770510404898, 0.1090747422821194, 0.11097349499543105, 0.11097602578578707, 0.1129078756831928, 0.11678433907727478, 0.1188172990163529, 0.11922349502811154, 0.1212989153381777, 0.12278095430006296, 0.12491830216647266, 0.12634335127860669, 0.12827183491533312, 0.1285427127141142, 0.13050476702459302, 0.135243888417022, 0.13560320931961373, 0.13759818874189222, 0.1479286608122861, 0.1484719544298948, 0.1505037752788351, 0.151318745815138, 0.15339253343445866, 0.15602523756486963, 0.16333304670949494, 0.16542933196788714, 0.1730637989601526, 0.17512155746659644, 0.1838103954208814, 0.18701439723768762, 0.19680244111193393, 0.20091285394177044, 0.20690780730841188, 0.21291108162436742, 0.2161609205167906, 0.22791007421656906, 0.24928617816668663, 0.25003385589675486, 0.2543863985062288, 0.30579252934340956, 0.3111157085169993, 0.38506564868047566, 0.3917687994930461, 0.42135164345959386, 0.4359524912342379, 0.44354147068740213, 0.4591057754510372, 0.46150118902118636, 0.4670978029463057, 0.46953491542784276, 0.4843569116838415, 0.4898168893431411, 0.4927885062347065, 0.4931942517615902, 0.49834353016518734, 0.5017796850771665, 0.5117073872352172, 0.5153149533888739, 0.5206150937525881, 0.5423278000868671, 0.5517685410226231, 0.6123499109520332, 0.623009583700438, 0.6489042986981538, 0.6535491146779426, 0.6585515960213469, 0.6649259754657783, 0.6700155390693706, 0.6728265355226929, 0.6845389740476804, 0.7122276309962721, 0.7171990178188455, 0.7218081601323972, 0.7246259564242549, 0.7262095219365684, 0.7285031494974119, 0.7296838842106852, 0.7343732616220616, 0.7346577046295634, 0.7388512415082615, 0.7411361770838717, 0.7411847961075614, 0.7486340250621106, 0.7527258562819187, 0.7540377370609443, 0.7616661061940724, 0.7658291672457932, 0.7721571198143934, 0.7736751181766228, 0.7777118172898378, 0.779588662021159, 0.7855986865698162, 0.7900051484968008, 0.7931595956817337, 0.8037574103966821, 0.8162277865468063, 0.8254288227482669, 0.8259389218362454, 0.8311202808152107, 0.8403167121521681, 0.8534531886311544, 0.8539275783320216, 0.8623182161113963, 0.8683099421602712, 0.8687925899524346, 0.8781399474522612, 0.8934264434656963, 0.9139190732480011, 0.9529199201434002, 0.9559932892819123, 0.9695081719383245, 0.9726350417041087, 0.9777635077391225, 0.9947842320151278, 0.9975213068108686, 1.001351963879695, 1.014885971179047, 1.0187833116251157, 1.031918819268829, 1.0541960030558166, 1.072547249971005, 1.0805714720249064, 1.0882436497698476, 1.0993818581576513, 1.101346825873028, 1.107187591697116, 1.1097768991857149, 1.121195882766572, 1.1338327183356232, 1.1348787967939618, 1.1407134510497539, 1.1546345546414827, 1.2002305918205347, 1.2086082653261971, 1.2086213238722823, 1.2163754922133927, 1.2237925718826999, 1.2276577434156823, 1.2296607778546806, 1.230323313452561, 1.2334741949839312, 1.2371621983946262, 1.248946648134684, 1.2517405516475246, 1.2549462831321037, 1.2576926746911055, 1.2586984866235267, 1.2615818593157506, 1.2684773247334091, 1.2795863535691687, 1.2856194682482345, 1.2933241252587748, 1.3012224695720824, 1.3042401340788499, 1.3064200205971968, 1.307999291549848, 1.3137459436912615, 1.315129059273867, 1.3158380698003542, 1.3269441024420265, 1.329161936028678, 1.33129958129349, 1.3363036500865704, 1.3380225800262715, 1.3595657741630918, 1.3743026862062049, 1.3835847356370887, 1.386956224026628, 1.3918543985497793, 1.3982262903963665, 1.4033122654492551, 1.4076699200066363, 1.4109325314180732, 1.4111000986545625, 1.4117800958496414, 1.4221501418956912, 1.4272180939424544, 1.4277408629664878, 1.4354937811034605, 1.4363560997870253, 1.4382208455629857, 1.4390202768126528, 1.4469066657325724, 1.4484414020621894, 1.45206283971279, 1.4536756276369887, 1.4722341820518121, 1.4736555991600284, 1.478980941216442, 1.4798224373350581, 1.4978625594393609, 1.5085624856048514, 1.517877144497268, 1.525429450782101, 1.5348232592786406, 1.5431186867219986, 1.5443000660156745, 1.5514516770539524, 1.551983841458222, 1.5699810082912296, 1.5784590577338338, 1.586083338274687, 1.5962787691175395, 1.5997297287090269, 1.605840029153442, 1.6110192043073155, 1.6136935804406731, 1.6149144182026849, 1.62038658764425, 1.6240664914434566, 1.6275775247273496, 1.6430265464157607, 1.6444327101749556, 1.647705905296288, 1.648593974399518, 1.651765162317703, 1.6645928678107034, 1.6730586871487687, 1.67623734920221, 1.677664220899162, 1.6805187812735152, 1.6810013207963803, 1.6874566612145623, 1.6909787430044476, 1.693569789230073, 1.7054169755382542, 1.7068686860287852, 1.7204149847432606, 1.7404446185557374, 1.770741952529595, 1.7717702192820308, 1.776508292576433, 1.8026128637312906, 1.8107892225164375, 1.820955662078632, 1.833884649967764, 1.8423111025639765, 1.863747178265957, 1.8894150400177845, 1.8961909405030106, 1.9124731906566645, 2.011939999461204, 2.036742501592541, 2.046963474554821, 2.057289886850346, 2.073314224800873, 2.0786240221793517, 2.084838965719472, 2.093102804282034, 2.1194364800943735, 2.1209503387795734, 2.1542890378182773, 2.1578714456165358, 2.1664981082915986, 2.1794818295935676, 2.19179049850278, 2.1978772514446296, 2.2015507490183346, 2.216227032545753, 2.2192384108152075, 2.251909994786437, 2.2578704981948103, 2.2928829865430127, 2.315945148188052, 2.3226679490526134, 2.3315870570343784, 2.3327970648570653, 2.337268616336122, 2.345660930585368, 2.3631005184294978, 2.3648314633607024, 2.377672970698154, 2.379101267940876, 2.3864937574704936, 2.3929612400619007, 2.3965766452848127, 2.4051170482237065, 2.434617461892812, 2.4408821078818232, 2.449702711651858, 2.4578688066101577, 2.478015633165967, 2.4809771858384844, 2.500654927233882, 2.512129845151447, 2.5211524659924107, 2.5421968568720605, 2.5558605317569754, 2.5578937185203117, 2.570391530078622, 2.570620701644904, 2.5730314983897182, 2.6004302192261695, 2.614472794263532, 2.61513642525297, 2.617822349645127, 2.6693791867555445, 2.6728333203074537, 2.690014439739715, 2.6958299221320994, 2.704385755512631, 2.7158472404925087, 2.7214188322202624, 2.730640413888124, 2.7479264871588365, 2.751463197060466, 2.771162419090213, 2.783518908715187, 2.795761877639135, 2.8029169402640433, 2.805135880466045, 2.8247589084828055, 2.8271634419730742, 2.849600786352436, 2.8517095942285042, 2.8678943198588605, 2.917818087965112, 2.932959609032144, 2.941919289694859, 2.949007057585783, 2.9721497660388283, 2.985748833834866, 2.9931316705235456, 3.00034282081394, 3.017113986993031, 3.0238883935979515, 3.051502813817958, 3.064278757485196, 3.069635343381339, 3.1170023486602294, 3.1176211494318817, 3.1390466262917798, 3.1407464147595734, 3.1509503955519444, 3.171262542699036, 3.1810844427861866, 3.1936905629974155, 3.193948697689513, 3.204737692190237, 3.205801550542216, 3.236460165937557, 3.2425852163843576, 3.2495483593051797, 3.260525166713183, 3.299031533459003, 3.3118474809793295, 3.3323550676048908, 3.3512585871001432, 3.3694995030388433, 3.3717651632739725, 3.390364081656967, 3.3904777502242673, 3.395365081440428, 3.4095966700024873, 3.4248002545686824, 3.43046022063563, 3.4471328289037304, 3.4544709619361953, 3.4669003993793055, 3.479844157155136, 3.4844185370920426, 3.5058230424019627, 3.507139872672268, 3.525801630471225, 3.5404206335980497, 3.545175064894271, 3.5668517545545173, 3.5741796154390597, 3.5871781260871223, 3.5877601240030175, 3.606888809470415, 3.6270883367313926, 3.630361269686108, 3.645726052250339, 3.650215181370335, 3.654159591521443, 3.6828387670467473, 3.689686046460135, 3.6902280121511786, 3.697874082614701, 3.7091901696455727, 3.7103918441956845, 3.7177705184738605, 3.739812547713871, 3.746948935185803, 3.753915410174091, 3.762245982545572, 3.7749816515736017, 3.7881803789998116, 3.794395967343153, 3.8201735808616566, 3.8541243145733595, 3.8559200072313145, 3.8604481028572035, 3.8639167931123706, 3.8866744478913566, 3.8894339821190522, 3.8988453927451374, 3.914109767436865, 3.9230431415563074, 3.9369879041254774, 3.9528570423801885, 3.9571405210892396, 3.9667157639077577, 3.9761891563142067, 4.005522253342765, 4.019659036115798, 4.032566500338892, 4.045405913580955, 4.0855870674204215, 4.089632508913126, 4.108391593012225, 4.11836874704625, 4.137299161941498, 4.14194732698503, 4.153153598196325, 4.156708201579336, 4.175898323154894, 4.179909705446079, 4.190060540018326, 4.200843773818644, 4.209320492091614, 4.225450919423722, 4.233386855040803, 4.265807587201114, 4.273971276783881, 4.303305762886126, 4.331568185628048, 4.336017003221916, 4.3380183311431235, 4.340065964480457, 4.378216904387679, 4.4135337416227465, 4.419686292618263, 4.49662336423423, 4.498380042758939, 4.546294153354056, 4.557372354842913, 4.561941979921889, 4.587375345844626, 4.625435191561751, 4.630746253669324, 4.641355412656807, 4.6672315178556625, 4.67414971291296, 4.703184935112285, 4.723414975260994, 4.755516436059835, 4.785057098829653, 4.78776745395698, 4.832913449334521, 4.871112014594382, 4.8720395588335785, 4.956851111929094, 4.957658726608939, 4.969602879755156, 5.008602471556839, 5.084375203926022, 5.163856254983911, 5.252704908969323, 5.289853448815195, 5.3099134234095935, 5.360694667177445, 5.369120740157045, 5.3823732313488515, 5.4005546113928435, 5.462585386484487, 5.4643344401583445, 5.581053711185261, 5.615612652948043, 5.647468453110588, 5.682025691304288, 5.721795762963967, 5.771399279859798, 5.809033650231366, 5.864158073093726, 5.907937128534446, 5.941604612558225, 5.97425230511364, 6.0460157250738105, 6.112290778039653, 6.143698653226437, 6.157910671032031, 6.206240196440824, 6.217779082171312, 6.231577384186902, 6.252672046265466, 6.383759602175455, 6.39423397699056, 6.437673853255106, 6.4979129577935755, 6.554389983751582, 6.57024988707246, 6.634526823498724, 6.7005879253610034, 6.773842426608146, 6.884942918438575, 6.915914700095138, 6.923372610423923, 6.940185894913388, 6.972087020357726, 6.9988045733692354, 7.036305649759989, 7.079171024933358, 7.188646640542612, 7.251837751648901, 7.310334621671499, 7.447959702705189, 7.633929572002983, 7.661316529306178, 7.687685908158804, 7.7305456661057566, 7.766819587183417, 7.876775950490634, 7.925705480342937, 8.068242110349633, 8.210255637937113, 9.047926092414196, 10.15004059827695, 10.32673059796988, 11.654549798591168, 12.467755790748464, 12.684792145790606, 12.864532933190787, 17.10462879171418, 17.66918146781995, 17.976763257551855, 21.010392245175524, 29.77572224678447]"
