 ,10,poly,rectangular_p,Tetra,"[0.25395621335966234, 0.7129609449304236, 0.8879152103930437]",9.941260022106835,4.1766002673462745,1.1422345687943138,1.2187679788592123,4.124457245744757,1.7401775471564254,2.9774398589671605,"[3.4879577969716795e-08, 2.6818007347331817e-08, 2.425884667508033e-08, 0.0, 2.8787496862359526e-08, 3.418734426223054e-08, 0.06862426343575649, 0.08072014621381388, 0.12432918698950772, 0.13438012918508646, 0.14115371818832173, 0.15559020924640815, 0.16291147863323516, 0.1634718904050231, 0.18343708066598388, 0.186684559596122, 0.19252058607915618, 0.22140282093841698, 0.2235116473395242, 0.2341107225664386, 0.2435833142138427, 0.24905887996648773, 0.2656472111451079, 0.27253234863124887, 0.28702455640290486, 0.28952004321087726, 0.3140493102190882, 0.32217110895001716, 0.32828164324130205, 0.3333810294019101, 0.33540386755955537, 0.3360793939350378, 0.3420673353146459, 0.34890448093362153, 0.3800205937682199, 0.3821488106956106, 0.3921305343438328, 0.394600320026267, 0.4036752650834895, 0.40828499102392535, 0.4208668281574853, 0.4231431502425597, 0.4267091694112497, 0.4277610623201783, 0.4280898883037015, 0.4297345349966566, 0.44449330426381434, 0.4551668718123348, 0.45694692419757305, 0.4576982438282558, 0.4652839033493552, 0.4676436870652644, 0.46859075060386385, 0.47643689871988154, 0.47750607930561595, 0.4850916111483148, 0.5048871832417878, 0.5100920559138271, 0.5122661211078541, 0.5132144012395308, 0.5160905738201456, 0.5243184428013032, 0.5292579828656784, 0.5339966740545076, 0.5370466485448776, 0.5382014604526513, 0.5407016297061886, 0.5423490154677082, 0.5481641404857084, 0.5482115249275195, 0.5495596534623721, 0.5510842679887794, 0.5535668628090955, 0.5548319849966901, 0.559850609169049, 0.5607836540382686, 0.5612844860604742, 0.5635060791922296, 0.5670360055949747, 0.5687915840786937, 0.5687950933873489, 0.56986555193685, 0.5709877638343293, 0.5712602050547351, 0.5774817321961816, 0.5789267126822892, 0.5802502706326776, 0.5900906260672314, 0.5926924086830214, 0.5971370448019627, 0.5992379189690912, 0.6022761922923541, 0.6073232046916234, 0.6091561422803025, 0.6157828539062375, 0.6183657598337834, 0.618932091431982, 0.6198699348218158, 0.6216061481705025, 0.6248666695216163, 0.6272650759509518, 0.6276514591271956, 0.629853551650788, 0.6302814640168424, 0.6308974200701719, 0.6357158969211715, 0.6380143047568192, 0.6393257506670764, 0.6448548709715187, 0.6475013554072535, 0.6484728427445264, 0.6554923828208584, 0.6582352830498636, 0.6606566551869454, 0.6644269952781018, 0.6653870004554411, 0.6666892432456306, 0.6754459201126777, 0.6778840839273725, 0.6781468849186666, 0.6822853108808242, 0.685002685789753, 0.6865957286608538, 0.6878492762715958, 0.6922331366092558, 0.693681860119734, 0.698858820829555, 0.7027855994712955, 0.7053400580669769, 0.7123889241268029, 0.7150345647185737, 0.7202543016825594, 0.7219285518357377, 0.7319658266351231, 0.733577280876024, 0.7342297004603088, 0.7361196471722599, 0.7480536116134666, 0.7493794384337934, 0.7564751405709933, 0.7570001904966146, 0.7583856943180675, 0.7603055633154823, 0.7658787534638475, 0.7735957251071449, 0.7748314972549808, 0.7800462543997477, 0.7816240838725967, 0.7891339044479398, 0.7951193799701572, 0.7971448754870353, 0.8011523471792443, 0.8073510303541475, 0.8147923024625772, 0.8159375663411326, 0.81705208259687, 0.8218588790542248, 0.8285522808915944, 0.8314971606944405, 0.8317548675637606, 0.8338124022158772, 0.834664518043781, 0.8372141369185937, 0.8413148822024674, 0.8420739053806725, 0.8432812979846432, 0.8472502376811539, 0.852401213306263, 0.859103869992408, 0.8637932975812589, 0.8694289090499909, 0.8759410831886698, 0.8768465860226368, 0.8840358698920167, 0.8904853430417425, 0.8906773951958149, 0.8911152598313574, 0.9049189203144075, 0.9067662435519773, 0.9100023585997153, 0.9114384816423705, 0.9114565538197473, 0.9154036326539524, 0.9166538261935996, 0.9181601898760365, 0.9188639960184406, 0.9202157718308663, 0.922252314451476, 0.9276945484999708, 0.929728446602116, 0.9347546319479665, 0.9377474545881419, 0.9386500219611192, 0.9390208772992736, 0.9493542374532034, 0.950630367607959, 0.9517502814734071, 0.9543200472185236, 0.9601766598427713, 0.965362662003364, 0.9670391958352046, 0.9772426159527201, 0.977370256040439, 0.9789413696537217, 0.9845400519521869, 0.9848039451469273, 0.9893688014048894, 0.9974245641136443, 1.005603796530458, 1.009767708295541, 1.013414960336376, 1.020200244894252, 1.0251389659144974, 1.0269181951411661, 1.0319961642571946, 1.0341235509294817, 1.0379291390125864, 1.0383702220920477, 1.0449155542635074, 1.0468170137434731, 1.0530969105392614, 1.0596496596860023, 1.0659575651716267, 1.0662310516135864, 1.0697667731139462, 1.0760862581422388, 1.0850141943259637, 1.0926596154402877, 1.0937567628774718, 1.0945174479120112, 1.097303352820667, 1.0977596229848896, 1.1018610723536448, 1.1044803573524211, 1.108244926659186, 1.112223764725128, 1.1135271499428796, 1.1167113692809745, 1.1188594757977393, 1.1226160656779174, 1.1233431490775876, 1.1280418156108725, 1.1326524068943737, 1.139358226092301, 1.140395070914774, 1.144559335168641, 1.146056154209527, 1.147117953401279, 1.1471222350819603, 1.147499660416262, 1.1531184574766038, 1.1555934473823173, 1.1582839027747507, 1.1602024835771743, 1.1653609759212553, 1.1684959752051531, 1.1692313734192343, 1.1787677197014634, 1.1789490777881608, 1.1790537319392864, 1.1805841373732227, 1.185833094973091, 1.190188204696414, 1.1904637285820614, 1.1914302723479364, 1.191908856842997, 1.2009917920174933, 1.20365328180907, 1.2057489318077557, 1.2091579838817201, 1.2110229366030656, 1.211856591181764, 1.2191406316124431, 1.2204423512101776, 1.2212466199026053, 1.226230443897855, 1.226929161239364, 1.2278852678829872, 1.2314163292692553, 1.2363246891985362, 1.2489337304827925, 1.258230815988467, 1.2592548833469739, 1.2613000635849883, 1.2631677185533656, 1.2636354317842817, 1.266996694909482, 1.2678142815081015, 1.2721330246409894, 1.2735664674306988, 1.2736008550452194, 1.2744210773800764, 1.2768198397367385, 1.2815435529497587, 1.2854267736980034, 1.2902391629030392, 1.2929785446739703, 1.294775720408079, 1.2974416055706737, 1.2980992719918447, 1.302364736523471, 1.3108880232082727, 1.312686941610118, 1.3132748019844582, 1.315563918921054, 1.3190741931760241, 1.3206739950305493, 1.3228993155548852, 1.3279439939754478, 1.3321522417184417, 1.3337025917128984, 1.3368539074998604, 1.3375915411651775, 1.343038511849464, 1.3436312817516987, 1.3532372364144656, 1.3595673881761443, 1.3598171710700837, 1.3716669271484732, 1.3720313311138361, 1.3728699194493252, 1.379371801165353, 1.3801729272565826, 1.3813653425680692, 1.3820864538279913, 1.3878459169696147, 1.3891224581660226, 1.4165814572254185, 1.4220249597912054, 1.4229885534836215, 1.4252152541636758, 1.4275662938948408, 1.4276988610039905, 1.4373692089263106, 1.439911675044177, 1.4438372413203766, 1.447703233634042, 1.454215340595213, 1.4591752828965874, 1.4602338364156637, 1.4613494268757066, 1.4724001048624635, 1.4730388678346733, 1.4737208666456627, 1.4766400106734643, 1.479072348675405, 1.4820905128767867, 1.483872410774464, 1.485553803632451, 1.4872210527814338, 1.5006274266147681, 1.5068341117155482, 1.507486794676413, 1.5124341024273937, 1.5202541962515836, 1.5238564361495974, 1.5328002833054861, 1.5351410931350808, 1.541745918572151, 1.5437981673932117, 1.5540533093051236, 1.5561723078072864, 1.558284512290279, 1.5638800798820753, 1.5699595509080049, 1.5703785886501698, 1.57456322890924, 1.581683863112768, 1.5869865690348632, 1.587506092052249, 1.5995984671054175, 1.6020651611182046, 1.609035331646149, 1.616732225033659, 1.6208541772299585, 1.6314128333492228, 1.6363361118725968, 1.6435928591477345, 1.6494126165963803, 1.6553833601867993, 1.655495316949433, 1.6596335042592112, 1.6639308544830052, 1.6643278592438848, 1.6650193824124453, 1.6652797709052065, 1.667483378602053, 1.6699445590604802, 1.6759636753629232, 1.6793331061077554, 1.6853390373452446, 1.6863282731118159, 1.6999823739310225, 1.703556792133337, 1.7048671738987635, 1.7111426241721392, 1.7188052092591277, 1.7228646528319398, 1.7280248401914473, 1.7285093918905923, 1.7341161724312188, 1.7368709924037606, 1.7414634756693195, 1.7516634326553941, 1.7533507733968268, 1.7580418461951375, 1.7683501133890025, 1.7727707319164199, 1.7742390049662915, 1.774723108450941, 1.7808815813009065, 1.791501396919379, 1.7929416157673461, 1.7939353972526797, 1.800051308903425, 1.8006716715367481, 1.80109204259496, 1.8013672117959418, 1.803711072600846, 1.8069977491313551, 1.8121316576507416, 1.8169788046302593, 1.8237758211116657, 1.8242979249030697, 1.8246592637813677, 1.8270565443603557, 1.8344551769339963, 1.8347003408793487, 1.835633137010415, 1.84487109043148, 1.8461443061966996, 1.8598749841886928, 1.8642625328944353, 1.869022304799778, 1.8822913763192242, 1.882423704722419, 1.8828791546732928, 1.891279669462132, 1.8927798555845403, 1.9043408196796463, 1.9090231883325826, 1.9249219246583633, 1.933670600208025, 1.9379018808188693, 1.9386511669009663, 1.9387695247088144, 1.9403831542267123, 1.9501340178216617, 1.9502582995724929, 1.9555805225024665, 1.9604458369077529, 1.960978192244242, 1.9704984700484158, 1.9714084315087403, 1.9742387849952867, 1.9743840683617933, 1.9778758802669372, 1.983382621667371, 1.985492803619296, 1.9900886778442424, 1.9974178003113507, 2.002924557805825, 2.00557854692233, 2.0077573037847265, 2.028003821120937, 2.0292388067529226, 2.0301553331759887, 2.040629273507194, 2.0460119170885798, 2.05290214212497, 2.054483776124196, 2.0562982246240513, 2.0642048613643222, 2.073962327733137, 2.075300388490306, 2.0819451429815747, 2.0902539975549215, 2.091858572389255, 2.0969885053431794, 2.097216734263755, 2.1062241795715706, 2.109953210529067, 2.117682428127351, 2.119351595039496, 2.1198305621075226, 2.1320731615161455, 2.1341751060711784, 2.1369514085732284, 2.1467856016954054, 2.1488612909326172, 2.151700243125676, 2.155044714616954, 2.159178937473785, 2.186978224352093, 2.189806342931189, 2.1915316708294164, 2.1977032758206785, 2.1989071128441964, 2.2002008358593828, 2.2084448224558346, 2.209032842950452, 2.211608773646239, 2.2120010490628577, 2.2163809142734014, 2.216832965895383, 2.230622167709809, 2.2348854652468226, 2.2367597688155807, 2.2456660575430196, 2.2486130897341137, 2.2506738773294717, 2.2575686763012963, 2.2588532183805032, 2.26061635665978, 2.261725550610486, 2.266921619209671, 2.267901140044453, 2.2700548923223693, 2.280970921974064, 2.2840795411218533, 2.2990754174328525, 2.3064486745742077, 2.3127743058245724, 2.316923040665549, 2.318931797834969, 2.3220439167544034, 2.326967068624927, 2.3453002554817144, 2.3544467110358123, 2.3564114408173245, 2.3600066029541398, 2.3620807607873378, 2.3699071941865903, 2.3712066992174954, 2.3800312797773624, 2.3825818084411177, 2.384145589941012, 2.3877490233801253, 2.3922458921167338, 2.3958102902076726, 2.4039264012992034, 2.426173976913615, 2.432257650877125, 2.436498529363454, 2.454653409429295, 2.4563264925759722, 2.4832175283005204, 2.492263827161434, 2.496438077063923, 2.497338630627526, 2.5118701282397566, 2.518984091738288, 2.52227058817897, 2.525500608217719, 2.546691046495333, 2.5506986276061396, 2.5643242583261765, 2.5643598737505884, 2.5746911718215104, 2.5762840093763977, 2.576552781752606, 2.5816163927326223, 2.5858871612474794, 2.586493002799761, 2.596685422777415, 2.602633213118021, 2.6042031555386504, 2.6117477817629924, 2.6148175470383, 2.621393916984661, 2.6269167901152977, 2.640120777394769, 2.6423438748894568, 2.6461910142618157, 2.6470028165361885, 2.655681588581694, 2.6593305060426045, 2.667428030333222, 2.6690448291895295, 2.6698674260015727, 2.676748120926165, 2.6795659993511753, 2.689907538601952, 2.6913209905638755, 2.693097389149566, 2.698809415492439, 2.6998015218769083, 2.699908111254065, 2.7084684328414297, 2.7089988648874317, 2.71067037689249, 2.721549959696098, 2.7280670867716816, 2.7348970072839034, 2.7471310357662855, 2.7474465464227196, 2.7501594832931984, 2.7514614900895213, 2.7559177784216655, 2.7611684886351693, 2.7621624192010414, 2.765422072682409, 2.793095722799149, 2.798422219303961, 2.813226508610219, 2.8183356692279657, 2.8231398515525004, 2.8278631348661056, 2.8318402612745066, 2.8327259637854096, 2.8349713297951635, 2.836456565632864, 2.8365635421360524, 2.8392773763725043, 2.841639388691065, 2.855418457058231, 2.8672695114249045, 2.869787309143172, 2.8702818713287814, 2.8717138720247535, 2.8720553369770703, 2.8852814725421876, 2.885575514231685, 2.886039981511018, 2.920227625341352, 2.9238573612336825, 2.927293882639523, 2.941124664940129, 2.9481346739469907, 2.9523544873192, 2.964160895462745, 2.9652159470517776, 2.9692577750399356, 2.972468942077246, 2.993335660387881, 3.0356445793483062, 3.0415041581271316, 3.071246917021272, 3.0805958708690104, 3.0838024992839155, 3.085397708235608, 3.09813035483787, 3.166772577397871, 3.1707112802641513, 3.1718921153800252, 3.184030656739371, 3.193333010556664, 3.1948471077391694, 3.1966167550790723, 3.2007045470045976, 3.200800130935314, 3.2106037962781633, 3.213103335900605, 3.248835921240128, 3.268972315543779, 3.269009337859799, 3.272845339394211, 3.2749761837622082, 3.2828033453607457, 3.2877785037630374, 3.2909665720557135, 3.3052939287806526, 3.3062910883649086, 3.3088183294412254, 3.3295087981706093, 3.3363630867890737, 3.344156424962587, 3.351612494374199, 3.375903794411121, 3.3773839035001774, 3.3795469617425926, 3.3829018128073214, 3.3973936656110544, 3.410757519099277, 3.4140363986408677, 3.4162387803325056, 3.4287874774843883, 3.4484193476110363, 3.4502755882020435, 3.512278830936263, 3.5354115623286617, 3.5487589225932044, 3.562359826329906, 3.5884132223289007, 3.602450853660202, 3.605314931623193, 3.6114967786030037, 3.614129308748272, 3.62413661866558, 3.626772210629699, 3.628667313964482, 3.6322459980320856, 3.6329046532662788, 3.6340194289227097, 3.640095066404189, 3.647219015924936, 3.6750670657013944, 3.675689454142562, 3.6784167012367868, 3.6794661913808095, 3.6815662610678155, 3.6863639210038848, 3.7128365354184223, 3.7178633754025374, 3.7361318786053483, 3.751286197434459, 3.7525020261671735, 3.765537288491739, 3.7794847097203723, 3.80666911986817, 3.8106494518245686, 3.824332427868834, 3.837451360778005, 3.9646784015764043, 3.97138542823075, 3.979415894036264, 3.9833195832180097, 3.9999627779990394, 4.013893148302465, 4.020325065179222, 4.031486772374578, 4.038863709199478, 4.046105694957758, 4.046945599826249, 4.051197348253289, 4.069510485742587, 4.085725945874555, 4.095382753560337, 4.125682666972013, 4.139048726753944, 4.153949181419063, 4.161878078839059, 4.177709946615068, 4.218856291846503, 4.242885509369743, 4.25032789884739, 4.254165562721079, 4.261547366472411, 4.2669595626811745, 4.279781442238778, 4.2861656006063305, 4.312409035594069, 4.321560539774203, 4.32827396254896, 4.355732236125361, 4.43303267380806, 4.438556253703547, 4.442861160304856, 4.450387526604956, 4.477017848045065, 4.739682855261787, 4.748436712537831, 4.761875851565133, 4.777061734442172, 4.780896493278069, 4.78372165523984, 4.786318073008612, 4.792967643404275, 4.793347493285914, 4.810243505298376, 4.816498988029215, 4.824350295561124, 4.850411006361414, 4.894916425848324, 4.90428611076115, 4.907008277998803, 4.919923661412512, 4.926630758773974, 4.996379873849732, 5.045106777742049, 5.052703376168086, 5.082887521435914, 5.094240506307845, 5.097839445985466, 5.101290436115333, 5.120522387482472, 5.166199476444674, 5.341355675677895, 5.34432859280487, 5.487820038617693, 5.498289914555025, 5.506136429792066, 5.513090614496046, 5.524586913250701, 5.529329233858686, 5.561539186787753, 5.5845258501512935, 5.633526323688308, 5.637963126288246, 5.715602670716785, 5.741551050235025, 6.088247993423491, 6.094566259821203, 6.1035244993346955, 6.107941694343564, 6.119751047150305, 6.122254740010862, 6.132928102944, 6.167340069791786, 6.2362240724344975, 6.258267969696847, 6.312809403956254, 6.324588818684758, 6.419752180901367, 6.427419029627192, 6.58412089883917, 6.588412886945829, 6.8584748746111, 7.0393634231770905, 7.278866845078282, 7.286346279021466, 7.312529837757898, 7.32648762767494, 7.366889109735045, 7.370635380310438, 7.381400274858023, 7.386965958641591, 7.412703652534891, 7.583746015228442, 7.599939109416029, 7.601770063581553, 7.973045338898288, 7.982375811354004, 8.048670926881897, 8.05364766215626, 8.135708075285299, 8.168226232460647, 8.170022783592515, 8.345129059909665, 9.093020746163473, 9.253137620266969, 9.25329521054775, 9.275070612968943, 9.369540924196887, 9.37050041920615, 9.40645556503617, 9.410684889293723, 9.426294002331572, 9.427122092994038, 9.667308859885694, 9.936603961535296, 10.019926081212525, 10.020384469991974, 10.231488292365405, 10.636872981292353, 10.862107793155324, 11.726531119870351, 11.730264771450098, 11.74299290727225, 12.124973032474921, 12.125472737926465, 12.16071787110551, 12.586796001925624, 13.326949923031464, 14.32638524229582, 14.329148967704587, 14.330591015325913, 15.766677213212104]"
