0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.371506119663225629e-06,5.365918646089776209e-07
2.000000000000000000e+00,5.830837907824576949e-06,9.280066753978866515e-07
3.000000000000000000e+00,9.003276338712969847e-06,1.432915933328470655e-06
4.000000000000000000e+00,2.134444076265148903e-05,3.397073254908129238e-06
5.000000000000000000e+00,2.475887253224848825e-05,3.940496948889499104e-06
6.000000000000000000e+00,2.462960227771281208e+00,3.919922948885398717e-01
7.000000000000000000e+00,4.983597634241122343e+00,7.931641978705501472e-01
8.000000000000000000e+00,6.629597347598109813e+00,1.055133188579157499e+00
9.000000000000000000e+00,7.797377289969238845e+00,1.240991138851091469e+00
1.000000000000000000e+01,8.776737033924556286e+00,1.396861083166793138e+00
1.100000000000000000e+01,1.149991144862019432e+01,1.830267752166982786e+00
1.200000000000000000e+01,1.179422204203242508e+01,1.877108737912848380e+00
1.300000000000000000e+01,1.181517670449317059e+01,1.880443776024298241e+00
1.400000000000000000e+01,1.290860898306927318e+01,2.054468928095919189e+00
1.500000000000000000e+01,1.297701305526765125e+01,2.065355774313906156e+00
1.600000000000000000e+01,1.693436853413368226e+01,2.695188460347229586e+00
1.700000000000000000e+01,1.737528497953507767e+01,2.765362492123369265e+00
1.800000000000000000e+01,1.791628289401788976e+01,2.851464984415715165e+00
1.900000000000000000e+01,1.801456287697245884e+01,2.867106729509921959e+00
2.000000000000000000e+01,1.963086234275645126e+01,3.124348779006234533e+00
2.100000000000000000e+01,2.008314266065065468e+01,3.196331427262270708e+00
2.200000000000000000e+01,2.051009537648276293e+01,3.264283062453460005e+00
2.300000000000000000e+01,2.104291231675193785e+01,3.349083512260398354e+00
2.400000000000000000e+01,2.175725170979666601e+01,3.462774157708730982e+00
2.500000000000000000e+01,2.339899882176066725e+01,3.724066325884645146e+00
2.600000000000000000e+01,2.350218287801752837e+01,3.740488578486196758e+00
2.700000000000000000e+01,2.384350406651340748e+01,3.794811532817316646e+00
2.800000000000000000e+01,2.424740058396325892e+01,3.859093660067062448e+00
2.900000000000000000e+01,2.697792807990022368e+01,4.293670608293765234e+00
3.000000000000000000e+01,2.766894578151278594e+01,4.403649491269405303e+00
3.100000000000000000e+01,2.783723169928276775e+01,4.430433026935253871e+00
3.200000000000000000e+01,2.811010895175838797e+01,4.473862790524083977e+00
3.300000000000000000e+01,2.829318528378878028e+01,4.503000293729853887e+00
3.400000000000000000e+01,2.837304379658193554e+01,4.515710170788851840e+00
3.500000000000000000e+01,2.911018731599761722e+01,4.633030205672014290e+00
3.600000000000000000e+01,2.916746006372293110e+01,4.642145446576953383e+00
3.700000000000000000e+01,2.963041564844263576e+01,4.715827116317092838e+00
3.800000000000000000e+01,2.976089237128153187e+01,4.736593131715334692e+00
3.900000000000000000e+01,3.073425548801880680e+01,4.891508683167405280e+00
4.000000000000000000e+01,3.235299773246428146e+01,5.149139512962571885e+00
4.100000000000000000e+01,3.258643499805743460e+01,5.186292207683577793e+00
4.200000000000000000e+01,3.272057566972864606e+01,5.207641358649717667e+00
4.300000000000000000e+01,3.508168445539664759e+01,5.583423493066483445e+00
4.400000000000000000e+01,3.534828321819234276e+01,5.625854003987601715e+00
4.500000000000000000e+01,3.573872638194037421e+01,5.687994963494539036e+00
4.600000000000000000e+01,3.630380758609216940e+01,5.777930430383618088e+00
4.700000000000000000e+01,3.665785098382437468e+01,5.834278187201747734e+00
4.800000000000000000e+01,3.752370234912876157e+01,5.972082711972808156e+00
4.900000000000000000e+01,3.811977595504322380e+01,6.066950772800704605e+00
5.000000000000000000e+01,3.832592698768121409e+01,6.099760728668539578e+00
5.100000000000000000e+01,3.845767755324406068e+01,6.120729482433019619e+00
5.200000000000000000e+01,3.845778229698836270e+01,6.120746152917683425e+00
5.300000000000000000e+01,3.940648610118171291e+01,6.271737052885140606e+00
5.400000000000000000e+01,3.961556765706116323e+01,6.305013416012699601e+00
5.500000000000000000e+01,4.184965277885115853e+01,6.660579106433636376e+00
5.600000000000000000e+01,4.204477571181803341e+01,6.691633885725902786e+00
5.700000000000000000e+01,4.231525097787434220e+01,6.734681361302859770e+00
5.800000000000000000e+01,4.232260407850679229e+01,6.735851643615566431e+00
5.900000000000000000e+01,4.359318852377267461e+01,6.938071438695305737e+00
6.000000000000000000e+01,4.365722382458907447e+01,6.948262973352611560e+00
6.100000000000000000e+01,4.380930257972409692e+01,6.972467058971612452e+00
6.200000000000000000e+01,4.413967102112679441e+01,7.025046829462416653e+00
6.300000000000000000e+01,4.415859004138164323e+01,7.028057885054431964e+00
6.400000000000000000e+01,4.544653988741204387e+01,7.233041469504615684e+00
6.500000000000000000e+01,4.567619647970081331e+01,7.269592451381013731e+00
6.600000000000000000e+01,4.609200869772814713e+01,7.335771021278068460e+00
6.700000000000000000e+01,4.810585022880911055e+01,7.656283855553354556e+00
6.800000000000000000e+01,4.820065733142791942e+01,7.671372874575358658e+00
6.900000000000000000e+01,4.825132390897621804e+01,7.679436710841719638e+00
7.000000000000000000e+01,4.836285999327238017e+01,7.697188229990567621e+00
7.100000000000000000e+01,4.851517502256204750e+01,7.721429919809205344e+00
7.200000000000000000e+01,4.928669058994331920e+01,7.844220436030282961e+00
7.300000000000000000e+01,4.946536366244504990e+01,7.872657138716349756e+00
7.400000000000000000e+01,4.984244951917818867e+01,7.932672216785471520e+00
7.500000000000000000e+01,5.021846603990025670e+01,7.992517104742604239e+00
7.600000000000000000e+01,5.141486154015219512e+01,8.182929362500601655e+00
7.700000000000000000e+01,5.151974160861221463e+01,8.199621543827829484e+00
7.800000000000000000e+01,5.168879545305636469e+01,8.226527298819805267e+00
7.900000000000000000e+01,5.182340685565732485e+01,8.247951368940281469e+00
8.000000000000000000e+01,5.217024191764670604e+01,8.303151883493475438e+00
8.100000000000000000e+01,5.358849367738660163e+01,8.528873661604858825e+00
8.200000000000000000e+01,5.378458415662232994e+01,8.560082430668483511e+00
8.300000000000000000e+01,5.432720138349438344e+01,8.646442644531987298e+00
8.400000000000000000e+01,5.463356776058827791e+01,8.695202367843634761e+00
8.500000000000000000e+01,5.469807164553997580e+01,8.705468479982329200e+00
8.600000000000000000e+01,5.604413398385531053e+01,8.919700954835050766e+00
8.700000000000000000e+01,5.623377537039116447e+01,8.949883318917031261e+00
8.800000000000000000e+01,5.712186532167316244e+01,9.091227224573803056e+00
8.900000000000000000e+01,5.717521617092481989e+01,9.099718275950353430e+00
9.000000000000000000e+01,5.730149228762277858e+01,9.119815744117284240e+00
9.100000000000000000e+01,5.755456078089626004e+01,9.160092845762575209e+00
9.200000000000000000e+01,5.808177924031981831e+01,9.244002269669129745e+00
9.300000000000000000e+01,5.863261422266260325e+01,9.331670379936920057e+00
9.400000000000000000e+01,5.881416057962075428e+01,9.360564380047135202e+00
