,C00,C11,C22,C33,C44,C55,C01,C02,C12
eig_47,-0.15204032219480723,-0.1583283548570762,-0.11928881108178757,-0.16827651793937548,-0.19580540918832412,-0.25393444443761837,-0.5665841657901183,-0.6019288433308247,-0.590158187871566
eig_48,-0.26637844026845414,-0.23341200054710498,-0.2563228194776457,-0.05074112293368671,-0.034544039190222975,0.0804364519099181,-0.21466980330296792,-0.13661532726837322,-0.15187715538195334
eig_49,0.00649365550634684,-0.0472220829960861,0.013683792916708626,-0.08635190584027441,-0.12370781422032451,-0.10601010757818585,-0.3624109058364411,-0.3451060688821599,-0.3219123025482986
eig_50,0.017295661848038435,0.08239236893132329,0.11100083729252219,0.007913006411399692,0.022382802912034094,0.04047502618050203,0.5785410632379353,0.5289024626836181,0.5148396245203912
eig_51,-0.2532766507938504,-0.27120945378555916,-0.2133095688186586,0.17265879141632468,0.23975289898226038,0.17252340848790482,-0.35959387430921197,-0.3477160963229835,-0.3716403595171869
eig_52,-0.04195405635982752,-0.04567728936672211,0.0005356711335480213,-0.06182831805199385,-0.06516429141629487,0.018971115117892623,0.12423159601166844,0.11426197877153754,0.149359792470932
eig_53,-0.14341855864040554,-0.11664530890993774,-0.23750917054712772,0.10079667408717796,0.06576509564183652,0.05182239814894274,-0.5052594738081098,-0.4987200777977705,-0.5256227836944163
eig_54,0.06399124738527462,0.05193712758773472,0.1801062143058516,-0.08219239012396429,-0.10657197746331804,-0.04740362758093397,0.5024220569757745,0.4614627127011772,0.4681308569852263
eig_55,-0.17277803434990346,-0.11225129044032656,-0.10737403016537428,-0.037342655239626765,-0.00832375994650647,-0.04015425295801833,-0.009602566715329885,-0.02950818371027708,-0.04109682282432914
eig_56,0.1917081293067895,0.09751367341959849,0.13069184427149594,-0.10677202127408236,-0.1594302328885533,-0.1280167985096341,0.5215235613286495,0.5530818428378552,0.5405160246882588
eig_57,-0.03542479779571295,0.06082189711742103,0.03357985895127058,-0.062041229801252484,-0.0484020640142262,-0.03398735710652545,-0.07129277661442757,-0.03885195683687925,-0.0018561440519988537
eig_58,0.031249675143044442,0.028941516633494757,0.07289734215009958,-0.02493691303243395,-0.005020331416744739,-0.0030924080638214946,0.04538083740044385,-0.015169373713433743,-0.01548005174845457
eig_59,-0.17713252967223525,-0.1870992102776654,-0.31305460166186094,0.10723857686389238,0.12226579757407308,0.14509045152226463,-0.18202560162171721,-0.1837479593232274,-0.17855915799736977
eig_60,0.06588389829266816,0.11535781793645583,0.11715339566580951,-0.17003973803366534,-0.12080384028377011,-0.28803652166971005,-0.28192623087670654,-0.2004984482191503,-0.20341950608417392
eig_61,-0.05703370375704253,-0.11389380431137397,-0.07894690653483849,0.13665208214479208,0.06381620149113587,0.15440446087086457,-0.07932556339073926,-0.09822518496366683,-0.12997336978150997
eig_62,0.17198192223440856,0.04939370832289569,0.21637314022518694,-0.01891687387251295,-0.004230573133099824,-0.0017881989188026637,-0.12659242865629494,-0.1430451232008636,-0.11534216301515698
eig_63,0.019590049603721127,0.19975267064000946,-0.047079980839043856,0.0714545383452787,0.05026562968851067,-0.04816960897005629,0.4711531479842961,0.467534392606467,0.4609525872510858
eig_64,-0.0337682836689055,-0.0879910861258395,-0.08745272550731897,0.021409294509794563,0.02132358483504504,0.003776577999815345,-0.13612871011719108,-0.18710795557126403,-0.19551887502893806
eig_65,0.09420228889212012,-0.05500461393967271,-0.013845331966876984,-0.0765158012509346,-0.037790254689753056,-0.06149112863931805,-0.21680818405002356,-0.23283612169325352,-0.20478988718241453
eig_66,0.016840111929923296,0.09810440533328801,0.08506849687546492,0.006509034370537847,0.027220836956985295,0.1274241612991318,-0.03603339195251465,-0.047953365836292505,-0.06047015776857734
eig_67,-0.032671640772605315,-0.049110092459159205,0.005510140239493921,0.00012256589980097488,-0.029948440431326162,0.01643890163541073,0.3599411549512297,0.39471808943198994,0.35171060520224273
eig_68,0.06658935395535082,0.07621204404858872,-0.10015948815271258,-0.028557802143041044,-0.0044063611421734095,-0.05020048993173987,-0.2686616973951459,-0.21099682175554335,-0.19663869147188962
eig_69,-0.2316001420840621,-0.2292595734470524,-0.17014783644117415,0.18745696207042783,0.19961176969809458,0.14516837024712004,-0.5926641523838043,-0.6967009601648897,-0.6607639961875975
eig_70,0.08914685333729722,0.11359935731888982,0.04557198256952688,0.05232229730609106,0.09859204168606084,0.07587002390937414,0.4455617129569873,0.5865920861833729,0.5756758936913684
eig_71,-0.10449856409104541,-0.13435670817852952,0.0020615184912458062,0.06296143465442583,0.04108620304032229,0.06184427536209114,-0.44893454341217875,-0.4732608941849321,-0.4726609055651352
eig_72,0.11950201797299087,0.11598362837321474,0.08261119405506179,0.045244387722050305,-0.0011058205636800267,0.02976392470736755,0.3229399591800757,0.2775031959172338,0.3028960139490664
eig_73,0.2590719014406204,0.2224245697580045,0.15266262704972178,-0.13114738703006878,-0.10021698530181311,-0.09234187616675626,0.12689052417408675,0.09691966674290597,0.0768961402354762
eig_74,-0.022902239812538028,-0.019991226901765913,0.017820334527641535,-0.10220143443439156,-0.15534816711442545,-0.2683739469212014,0.22379756695590913,0.2035726283211261,0.18588374881073833
eig_75,-0.0707156709395349,-0.06075608276296407,-0.022234107367694378,0.12752929190173745,0.19697250053286552,0.18152804498095065,-0.17222025245428085,-0.1378410691395402,-0.13866447191685438
eig_76,0.11739701707847416,0.1298601638409309,0.20354977948591113,-0.19134071515873075,-0.19305626023560762,-0.1358621814288199,0.23736915225163102,0.14866298018023372,0.16801737202331424
eig_77,0.004165304126217961,-0.0061259695794433355,-0.15548320300877094,0.1557682417333126,0.0916734030470252,0.10462967021157965,-0.16168299689888954,-0.10605684807524085,-0.10965214832685888
eig_78,0.2581411296268925,0.2352424600685481,0.25350026902742684,-0.016396582301240414,-0.006641796673648059,-0.01874270968255587,0.6667129574343562,0.617520903935656,0.6634970295708627
eig_79,-0.09502927248831838,-0.05638676989474334,-0.05889936094172299,0.053912074043182656,0.08516200596932322,0.08573589296429418,-0.17180445860140026,-0.06896898034028709,-0.1230220035649836
eig_80,0.005355152970878407,-0.005873877824342344,0.038980632612947375,0.0632310942382901,0.03541270614368841,0.006784412369597703,0.042499535833485425,0.0030076306429691613,-0.009715597378090024
eig_81,-0.08249499613884836,-0.14737279948894866,-0.07094938110094517,0.0340083158807829,0.002615231118397787,0.13376162617350928,-0.1151046782033518,-0.08587882295250893,-0.07254699734039605
eig_82,0.18637046532239765,0.3272833354312752,0.32892898051068187,-0.10674038591969293,-0.02008076439233264,-0.11885664733563317,0.1539474682067521,0.23910108779091388,0.24800145952031016
eig_83,0.02059804426971823,-0.10565583649440669,-0.14215664262883365,-0.01191362165263854,-0.08013489720178768,-0.012835376779548824,-0.12137973215430975,-0.1868829340673983,-0.17961378954350948
eig_84,0.10501163499429822,0.15337114821886644,0.2665762063115835,-0.051357702643144876,-0.018496060161851346,0.012155006697867066,0.6259141690097749,0.5648738001473248,0.5829515806399286
eig_85,-0.23731864711953676,-0.15496475699637813,-0.21861247959168395,0.03995171581937029,0.06646675718729966,-0.01976680181996926,0.06867784151836531,0.1665509505182854,0.1531456357552088
eig_86,0.04197757225483656,-0.00879108943627216,0.012931004166603088,-0.048619630659231916,-0.12875783490017056,0.004404632782097906,-0.19334457768127322,-0.29599712835624814,-0.2822100145276636
eig_87,0.05162508797366172,0.01923429936141474,-0.013188601995352656,0.030128357706416864,0.0155988024052931,-0.023932896328915376,0.25911307480419055,0.35399621597025543,0.3323319801129401
eig_88,0.0447413744404912,0.09141688916133717,0.09683795506134629,0.20740866265259683,0.26667729183100164,0.12282505910843611,-0.008313839789479971,-0.028584666550159454,-0.04482613783329725
eig_89,-0.39030326856300235,-0.35534529644064605,-0.18278257083147764,0.15811197902075946,0.14386319473851472,0.24558643368072808,-0.1413332992233336,-0.1842334931716323,-0.2200431888923049
eig_90,0.16777656052727252,0.13138105344842188,-0.004815432243049145,-0.009431608603335917,0.002247474913019687,0.0663729150837753,-0.09925035759806633,-0.13819254096597433,-0.023699504556134343
eig_91,-0.189521518885158,-0.1615134233579738,-0.17008793563582003,-0.006035375874489546,0.026000942016253248,-0.08967787593428511,-0.20148427784442902,-0.20915665035136044,-0.31868290319107473
eig_92,-0.0964152638334781,-0.09923323217662983,-0.02508251345716417,0.0803839409200009,0.03660996290273033,0.1662134399812203,-0.13182022038381547,0.028538994840346277,0.01162540540099144
eig_93,0.23111680150032043,0.17198492342140526,0.09608110226690769,-0.09419362666085362,-0.11335094086825848,-0.18630239507183433,0.243705571629107,0.20175550132989883,0.24526571482419968
eig_94,-0.2577361848670989,-0.21889973274664953,-0.016730752307921648,-0.22848475590581074,-0.16865561914164573,-0.15044790197862312,-0.24583748076111078,-0.30117197381332517,-0.3015647758729756
eig_95,0.18207209976390004,0.19192012859275565,-0.120855662971735,-0.03362389514222741,-0.04707688314374536,-0.031673763936851174,-0.22176837269216776,-0.30406091501936316,-0.25191324623301625
eig_96,-0.02046205336228013,-0.00986672710860148,0.015212668105959892,-0.07268936396576464,-0.07299709983635694,-0.13359893707092851,-0.020845712162554264,0.012934594415128231,0.031686482951045036
eig_97,0.15762377507053316,0.1260493054287508,0.0352608491666615,0.1430321658262983,0.09615982021205127,0.11864181305281818,-0.2881863983348012,-0.2605112576857209,-0.27174974512308836
eig_98,-0.18782365805236623,-0.150513252519886,-0.04812633083201945,0.0033117592538474128,0.058811245078686625,-0.01193843808141537,0.31023147131782025,0.25156652135774493,0.2326523419469595
eig_99,0.030274576973170042,-0.08840801863698289,-0.08135605650022626,-0.10635417728917673,-0.16377331933472306,0.015135440102312714,-0.505161689594388,-0.48969634948298335,-0.5152230164967477
eig_100,0.026306714746169746,0.06440325565927196,0.15082032536156476,-0.03858332923846319,-0.02888020224054344,-0.0100705650402233,0.4232392201665789,0.45146539446432143,0.42989516351372004
eig_101,6.372679490596056e-05,0.025125169922830537,-0.11513603455387056,0.06045365834143013,0.10824565688380972,-0.013861267536412925,-0.46002048603259027,-0.4156261656899005,-0.38314852910116315
eig_102,0.08786411851178855,0.10223961263545789,0.10666691488586366,-0.02752397654694505,-0.09023835882544518,-0.005041452852310613,0.42599644255824387,0.34615323157049716,0.3019422690849751
eig_103,-0.11067617777734995,-0.07340969692450017,-0.11110269674099982,0.10470983208506368,0.02172807784518227,-0.03670302065438591,-0.03411208465695381,-0.010813835309818387,0.04794708010740578
eig_104,0.042366980167571455,-0.04360444463964086,-0.20426217245403677,-0.05567847347992938,-0.014887058234307915,-0.03785982022236567,-0.5146251308033243,-0.5121193056693301,-0.5367566471686587
eig_105,0.05902331368997693,0.035330397891812027,0.14447036013007164,0.004851488396525383,0.006993474904447794,-0.07544697413686663,0.20097942650318146,0.14163310453295708,0.12967834901064634
eig_106,-0.22999480017460883,-0.08167006715666503,-0.11287050507962704,-0.05581807350972667,-0.027597141568548977,0.09292117180302739,-0.017598028760403395,0.1467059408314526,0.19549164548516273
eig_107,-0.22655861702514812,-0.2625999615120236,-0.19792131311260164,-0.07664719136664644,0.05809698539087549,0.028093228436773643,-0.31853021145798266,-0.29497302952222526,-0.3213164018234238
eig_108,0.2584080191445537,0.31778880516503705,0.13728785584680736,0.15256735233560903,0.11041527071938617,0.09683570215565851,0.3687560165999457,0.21488685719668865,0.19701814913423732
eig_109,-0.003672879538498819,-0.042831375165405916,0.02392876206431538,-0.024497819860698655,-0.03078972141520353,-0.05006119420431787,-0.08867185149574652,0.09793140762485564,0.03357036956003867
eig_110,0.04091077914927155,-0.022003708145348355,0.018994235899299383,-0.08605924664880149,-0.18715932144550607,-0.09788438963005319,0.46802008245140314,0.3338680937886238,0.4547478265594691
eig_111,-0.024889211868867278,0.0769419873249717,0.014320266898721457,-0.03347031050361693,0.04898817744106054,0.06406096712453291,-0.25400386890396476,-0.1745794522576034,-0.2196083813905716
eig_112,0.10165104549378157,-0.0694439776125364,0.2654073101002723,-0.05273281186237,-0.1345871129014995,-0.1477118242182769,0.3832833506166935,0.3337570724543184,0.2929754899814725
eig_113,0.10491737397387624,0.1795112739491742,-0.010163383558392525,0.17036178943817504,0.1058482566731982,0.07242351528839208,0.2205194782000035,0.293166198534891,0.33592937677167356
eig_114,-0.029073664918541908,-0.03612942970357835,-0.05108708282932639,0.0036591081297956407,0.10733285779133439,0.03371204365976155,-0.2050374187529087,-0.3491396736353636,-0.35436224937438965
eig_115,0.05408805166371167,0.053332053968915716,0.16355767217464745,-0.08529666648246348,-0.05011154318344779,-0.12634853573399596,0.09124683472327888,0.20449104194995016,0.1788730181287974
eig_116,-0.2559668885078281,-0.2320771679515019,-0.2776642991229892,0.05004891910357401,-0.027394508942961693,0.05817449657479301,-0.6009196122176945,-0.6107317181304097,-0.5789072900079191
eig_117,0.13391597557347268,0.08380919366027229,0.17102493508718908,-0.047010662499815226,-0.035077211272437125,-0.008669450209708884,0.0881250558886677,0.12527080881409347,0.05322124622762203
eig_118,0.14527618139982224,0.1357902687159367,0.030422238167375326,-0.06614071095827967,-0.06662280659656972,0.06920953723601997,0.5628980174660683,0.5282124052755535,0.5966749778017402
eig_119,-0.22003837072406895,-0.14833706227364019,0.04044441721634939,-0.08163246482581599,0.010801322023326065,0.034780681467964314,-0.5164199832943268,-0.5200607680599205,-0.5208449381752871
eig_120,0.19612602808047086,-0.012166344240540639,-0.07272510882467031,0.16257657259120606,0.2526571990456432,-0.006806267192587256,0.3489094346296042,0.39438357832841575,0.37885030591860414
eig_121,-0.0063063655979931355,0.15612267761025578,0.1305576218292117,-0.0007392560364678502,-0.046604783448856324,0.10062226897571236,0.19824904529377818,0.1132934782654047,0.12477117171511054
eig_122,-0.3792191034881398,-0.537977205705829,-0.37464850046671927,-0.20604237238876522,-0.12037305941339582,-0.25042725092498586,-0.9524528267793357,-0.9759031808935106,-0.9743852778337896
eig_123,0.37835512205492705,0.4351242148986785,0.24564664298668504,0.14336478812037967,0.02976605566800572,0.02503024533507414,1.0787081921007484,1.1990148081677034,1.2311299110297114
eig_124,0.006795405526645482,0.08135319805296604,0.056369028287008405,0.1358191787439864,0.0992090922954958,0.08857295892084949,-0.18345908354967833,-0.35579285002313554,-0.3827578697819263
eig_125,-0.21544532699044794,-0.23175105592235923,-0.038846111041493714,-0.13779641459404957,-0.14829276798991486,-0.058978138797101565,0.4772041250253096,0.5418099398957565,0.5924816596088931
eig_126,-0.11116951494477689,-0.0665477818401996,-0.08382462267763913,-0.08105538538075052,-0.11983941914513707,-0.06269048969261348,-0.44737929571419954,-0.4223621552810073,-0.4445396352093667
eig_127,0.06922765844501555,0.11920865217689425,-0.00347318546846509,0.1484194246295374,0.21836058178450912,0.12303624179912731,0.1538813547231257,0.06612890539690852,0.03639577468857169
eig_128,-0.275898494219291,-0.2149261132126412,-0.27004922486958094,-0.019551879820937756,-0.030684213732456556,0.07717057989066234,-0.25053416127047967,-0.2516431331750937,-0.22684969977126457
eig_129,-0.30547882860992104,-0.45929852841436514,-0.32933639132534154,0.19231956508156145,0.13003506130189635,0.12683269834087696,-0.13515983312390745,-0.06919565857970156,-0.11352750918013044
eig_130,0.18367000855505466,0.3106009049224667,0.3304177918471396,-0.09901198820443824,-0.11244757217355072,-0.16006946162087843,-0.15761017764452845,-0.13014366186689585,-0.13925804384052753
eig_131,0.03695149067789316,0.12174958086689003,-0.16190749709494412,-0.041106225369730964,0.06460024532862008,0.09904214026755653,-0.01701171277090907,-0.05045730737037957,-0.07285944349132478
eig_132,-0.1881717523210682,-0.33587180127506144,-0.03782646516629029,0.08767404122045264,0.042927256115945056,-0.0657597736826574,-0.3763146540586604,-0.30525484087411314,-0.26019723172066733
eig_133,-0.1923393578035757,-0.23524436747538857,-0.0925029986537993,-0.013197439373470843,-0.007338431547395885,0.0028400222945492715,-0.615756300278008,-0.7186844162642956,-0.750037731602788
eig_134,0.12161794558051042,0.10625238472857745,0.06528484536102042,-0.13573850209650118,-0.05820210092497291,0.06671995669603348,-0.029509750194847584,0.08906039796420373,0.14572550941375084
eig_135,0.3384955988731235,0.5146898638195125,0.2946442299289629,0.0719796958292136,0.01444174925563857,-0.1279236739355838,0.8903845680179074,0.7885566306067631,0.7811750826658681
eig_136,-0.021022211003582925,-0.2254057115787873,-0.17386993824038655,0.15529497973329853,0.0020469439623411745,0.09576905859285034,-0.03703432611655444,-0.042619201354682446,-0.05824566201772541
eig_137,0.0276584941893816,0.17927961645182222,0.2329934521112591,-0.17728437433834188,-0.029777139541693032,-0.016257340990705416,0.4256766263861209,0.2994231190532446,0.32750373845919967
eig_138,0.048895488085690886,-0.05094540276331827,-0.1504272879101336,-0.13899364732787944,-0.19742007725290023,-0.2812651049607666,-0.47966692748013884,-0.298143770894967,-0.3522475875215605
eig_139,0.13501631980761886,0.25561774178640917,0.34163435734808445,-0.07869889843277633,-0.0006435451796278358,-0.02735046553425491,0.7494389112107456,0.7263395660556853,0.7734681805595756
eig_140,-0.21109878225252032,-0.26437858573626727,-0.3289653994143009,0.19968950329348445,0.18343060743063688,0.32100795896258205,-0.4779656967148185,-0.5845763478428125,-0.5888548446819186
eig_141,0.16360789406462573,0.05266320573355188,0.10062055103480816,-0.1301172564199078,-0.21313168507185765,-0.37475590186659247,0.07350595557363704,0.07800286551355384,-0.004015236685518175
eig_142,0.16294675559038296,0.14434442319179652,0.12504155153874308,0.004984968443750404,-0.007976783235790208,0.15319975235615857,0.0410303445532918,0.10786331468261778,0.09654208971187472
eig_143,0.35835885774577036,0.43158827149818535,0.23247219412587583,-0.20289791288087144,-0.14282559079583734,-0.2506576807136298,0.47904269976424985,0.6095476294576656,0.6329617580922786
eig_144,-0.2775082844309509,-0.21472797592286952,-0.19261968415230513,-0.00273388804635033,-0.010516251029912382,0.13601513986941427,-0.060876640724018216,-0.2018674446735531,-0.1700214552693069
eig_145,-0.3677058805478737,-0.31873665377497673,-0.23864098428748548,0.10915497815585695,0.134880137455184,0.0304236848896835,-0.37561076413840055,-0.31971936149057,-0.3470011060126126
eig_146,0.4010176488664001,0.2964708721265197,0.13002675585448742,0.1739716753945686,0.23795964050805196,0.16868034220533445,0.6180948803666979,0.4957260882947594,0.5420542643405497
