0.000000000000000000e+00,nan,nan
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.686240472438410256e-07,7.458383357058719244e-08
3.000000000000000000e+00,6.372556985196606839e-07,1.014223944328826130e-07
4.000000000000000000e+00,6.457670020302125754e-07,1.027770104587423547e-07
5.000000000000000000e+00,1.356523543787728797e-06,2.158974274143521906e-07
6.000000000000000000e+00,2.729261118518396145e+00,4.343753980007179494e-01
7.000000000000000000e+00,3.640809211799657774e+00,5.794527829124228591e-01
8.000000000000000000e+00,3.716724793386588122e+00,5.915351229796789179e-01
9.000000000000000000e+00,3.788937075379808839e+00,6.030280646108459042e-01
1.000000000000000000e+01,3.816979100174711537e+00,6.074910914712601251e-01
1.100000000000000000e+01,3.879667788130165107e+00,6.174683060353158837e-01
1.200000000000000000e+01,3.937745087556745460e+00,6.267115953204842604e-01
1.300000000000000000e+01,4.794752372273711316e+00,7.631085409489527516e-01
1.400000000000000000e+01,4.892684280359026694e+00,7.786948882071518252e-01
1.500000000000000000e+01,4.913036192226496901e+00,7.819339955822303123e-01
1.600000000000000000e+01,5.054119567010360470e+00,8.043881120671686480e-01
1.700000000000000000e+01,5.099234646649578373e+00,8.115683999997347353e-01
1.800000000000000000e+01,5.099769396448030179e+00,8.116535080734756935e-01
1.900000000000000000e+01,5.337373772625583435e+00,8.494694190423994762e-01
2.000000000000000000e+01,5.488585621859402686e+00,8.735355323020282947e-01
2.100000000000000000e+01,5.640406268919822885e+00,8.976985387451041909e-01
2.200000000000000000e+01,5.788479638386552217e+00,9.212651474360066262e-01
2.300000000000000000e+01,5.871225119850669749e+00,9.344344998295397442e-01
2.400000000000000000e+01,5.933093405913457019e+00,9.442811433770558205e-01
2.500000000000000000e+01,5.941610804125692979e+00,9.456367294048152461e-01
2.600000000000000000e+01,5.948438605044741756e+00,9.467234076715291824e-01
2.700000000000000000e+01,5.956578018726640167e+00,9.480188355928731436e-01
2.800000000000000000e+01,6.167654798898001722e+00,9.816127485290666588e-01
2.900000000000000000e+01,6.317593626022545372e+00,1.005476254027338978e+00
3.000000000000000000e+01,6.325392731268064672e+00,1.006717520178857406e+00
3.100000000000000000e+01,6.685544486566414868e+00,1.064037452297812436e+00
3.200000000000000000e+01,6.686833669002950842e+00,1.064242632055134363e+00
3.300000000000000000e+01,6.795882949232932901e+00,1.081598364044349392e+00
3.400000000000000000e+01,6.839748377191202877e+00,1.088579763734749406e+00
3.500000000000000000e+01,7.092884503490371806e+00,1.128867629510396542e+00
3.600000000000000000e+01,7.103487116272218849e+00,1.130555087744316678e+00
3.700000000000000000e+01,7.522546473466626971e+00,1.197250455890719101e+00
3.800000000000000000e+01,7.544569899719021144e+00,1.200755593042607483e+00
3.900000000000000000e+01,7.553886461386608353e+00,1.202238369884624403e+00
4.000000000000000000e+01,7.611313029579014788e+00,1.211378092077249669e+00
4.100000000000000000e+01,7.621257050717115789e+00,1.212960732195588642e+00
4.200000000000000000e+01,7.696559241305918952e+00,1.224945448053444741e+00
4.300000000000000000e+01,7.860573989867559064e+00,1.251049206027004201e+00
4.400000000000000000e+01,7.860724348744358991e+00,1.251073136385484563e+00
4.500000000000000000e+01,7.952733128363314918e+00,1.265716788469694265e+00
4.600000000000000000e+01,7.955144158063166770e+00,1.266100515764366996e+00
4.700000000000000000e+01,8.116989555299168657e+00,1.291859010751148062e+00
